,scrape_id,host_since,host_listings_count,host_verifications,host_identity_verified,neighbourhood_group_cleansed,longitude,bathrooms,beds,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
147,20241200000000.0,16/06/12,3.0,"['email', 'phone']",t,,151.2465,1.0,3.0,3,1,1125,3.0,,1,16,08/12/24,20,4.39,4.23,4.78,4.36,3,0,1.93
148,20241200000000.0,08/11/12,1.0,"['email', 'phone']",t,,151.21347,1.0,1.0,25,29,800,73.6,,0,4,08/12/24,0,4.52,4.29,4.84,4.53,1,0,0.84
149,20241200000000.0,07/10/11,5.0,"['email', 'phone', 'work_email']",t,,151.22403,1.0,2.0,7,2,120,6.9,,0,34,08/12/24,26,4.82,4.78,4.92,4.82,5,0,2.56
150,20241200000000.0,11/01/12,2.0,"['email', 'phone', 'work_email']",f,,151.28254,1.0,3.0,3,3,15,3.0,,2,16,08/12/24,4,4.62,4.54,4.88,4.49,1,0,0.65
151,20241200000000.0,22/11/12,1.0,"['email', 'phone']",t,,150.77496,1.0,2.0,90,90,1125,90.0,,30,90,08/12/24,0,5.0,4.5,5.0,5.0,1,1,0.03
152,20241200000000.0,26/11/12,1.0,"['email', 'phone']",t,,151.25045,1.5,3.0,5,5,1125,5.0,,4,14,08/12/24,1,4.68,4.48,4.92,4.72,1,0,0.5
153,20241200000000.0,29/11/12,1.0,"['email', 'phone', 'work_email']",t,,151.26978,2.5,2.0,90,90,180,90.0,,5,65,08/12/24,0,4.67,4.75,4.79,4.45,1,0,0.17
154,20241200000000.0,01/12/11,1.0,"['email', 'phone']",t,,151.24002,1.0,2.0,5,1,180,5.0,,4,5,08/12/24,2,4.81,4.69,4.9,4.71,1,0,0.42
155,20241200000000.0,17/08/13,2.0,"['email', 'phone']",t,,151.23623,1.0,1.0,90,90,1125,90.0,,30,90,08/12/24,0,5.0,4.92,5.0,4.92,2,1,0.09
156,20241200000000.0,06/05/12,1.0,"['email', 'phone', 'work_email']",t,,151.13515,1.0,1.0,90,90,1125,90.0,,30,90,08/12/24,0,4.0,4.0,4.0,4.0,1,1,0.02
157,20241200000000.0,24/02/12,1.0,"['email', 'phone']",t,,151.22445,,,5,5,365,5.0,,0,9,08/12/24,7,4.92,4.95,4.95,4.86,1,0,0.75
158,20241200000000.0,18/09/13,1.0,"['email', 'phone']",t,,151.21151,1.0,2.0,4,3,90,4.0,,12,47,08/12/24,28,4.94,4.92,4.97,4.9,1,0,1.05
159,20241200000000.0,23/09/13,1.0,"['email', 'phone']",t,,151.08327,1.0,4.0,2,2,1125,2.0,,8,67,08/12/24,31,4.73,4.79,4.93,4.76,1,0,1.6
160,20241200000000.0,25/09/13,1.0,"['email', 'phone']",t,,151.30073,2.0,6.0,2,2,365,2.0,,10,57,08/12/24,18,4.96,4.89,4.98,4.73,1,0,1.2
161,20241200000000.0,05/07/13,1.0,"['email', 'phone', 'work_email']",t,,151.17378,1.5,1.0,14,14,1125,14.0,,4,57,08/12/24,0,4.9,4.79,4.92,4.75,1,0,0.47
162,20241200000000.0,29/11/12,1.0,"['email', 'phone']",t,,151.17494,1.0,1.0,2,1,20,2.9,,0,25,08/12/24,23,5.0,5.0,5.0,4.97,1,1,0.3
163,20241200000000.0,18/06/12,1.0,"['email', 'phone']",t,,151.19734,2.0,2.0,3,3,1125,3.0,,13,73,08/12/24,29,4.94,4.92,4.98,4.82,1,0,0.72
164,20241200000000.0,08/12/12,5.0,"['email', 'phone']",t,,151.15346,1.0,3.0,3,3,1125,3.0,,14,74,08/12/24,27,4.38,4.52,4.6,4.46,3,0,1.83
165,20241200000000.0,09/12/12,1.0,"['email', 'phone', 'work_email']",t,,151.2747,2.0,4.0,5,5,60,5.0,,0,19,08/12/24,3,5.0,4.3,5.0,4.9,1,0,0.1
166,20241200000000.0,19/03/12,14.0,"['email', 'phone', 'work_email']",t,,151.22685,1.0,1.0,21,7,730,20.9,,0,60,08/12/24,6,4.71,4.58,4.9,4.66,9,0,0.85
167,20241200000000.0,10/12/12,1.0,"['email', 'phone']",t,,151.29032,,5.0,90,90,1125,90.0,,30,90,08/12/24,0,5.0,5.0,5.0,5.0,1,0,0.02
168,20241200000000.0,11/12/12,3.0,"['email', 'phone', 'work_email']",t,,151.25349,1.0,3.0,2,2,600,2.0,,0,14,08/12/24,6,4.8,4.7,4.9,4.75,2,0,0.18
169,20241200000000.0,16/12/12,1.0,"['email', 'phone', 'work_email']",t,,151.28284,1.0,1.0,3,3,1125,3.0,,1,9,08/12/24,20,4.91,4.81,4.96,4.83,1,0,0.55
170,20241200000000.0,12/12/12,1.0,"['email', 'phone']",t,,151.2169,1.0,1.0,1,1,7,1.0,,4,21,08/12/24,9,4.99,4.97,5.0,4.89,1,1,0.52
171,20241200000000.0,01/10/13,1.0,['phone'],f,,151.26026,2.5,4.0,90,90,1125,90.0,,30,90,08/12/24,0,,,,,1,0,
172,20241200000000.0,02/10/13,1.0,"['email', 'phone']",t,,151.31836,1.0,4.0,2,2,30,2.0,,11,47,08/12/24,4,4.85,4.73,4.88,4.52,1,0,0.39
173,20241200000000.0,20/05/13,1.0,"['email', 'phone']",t,,151.32366,3.0,3.0,90,90,180,90.0,,30,90,08/12/24,0,,,,,1,0,
174,20241200000000.0,06/10/13,1.0,"['email', 'phone']",t,,151.2569,1.0,3.0,180,180,365,180.0,,29,82,08/12/24,0,4.54,4.56,4.84,4.51,1,0,0.59
175,20241200000000.0,28/11/11,1.0,"['email', 'phone']",t,,151.33208,1.0,2.0,7,7,100,7.0,,18,78,08/12/24,0,4.65,4.26,4.84,4.37,1,0,0.23
176,20241200000000.0,07/06/12,1.0,"['email', 'phone']",t,,151.23272,2.0,4.0,3,2,1125,2.6,,17,73,08/12/24,18,4.92,4.75,4.95,4.71,1,0,1.88
177,20241200000000.0,08/11/12,1.0,"['email', 'phone']",t,,151.286627,1.0,1.0,3,3,1125,3.1,,7,67,08/12/24,19,4.84,4.79,5.0,4.74,1,0,2.07
178,20241200000000.0,02/01/13,2.0,"['email', 'phone']",t,,151.2856,1.0,1.0,1,1,1120,19.2,,0,41,08/12/24,15,4.72,4.69,4.98,4.64,2,0,1.75
179,20241200000000.0,19/01/12,2.0,"['email', 'phone', 'work_email']",t,,151.24368,1.0,4.0,1,1,1111,4.5,,6,60,08/12/24,61,4.65,4.59,4.83,4.58,1,0,2.71
180,20241200000000.0,22/04/12,2.0,"['email', 'phone']",t,,151.17325,1.0,1.0,4,4,30,4.0,,0,0,08/12/24,3,4.86,4.72,4.96,4.82,2,0,0.54
181,20241200000000.0,10/01/13,1.0,"['email', 'phone']",t,,151.13443,1.0,1.0,2,2,1125,2.0,,4,49,08/12/24,18,4.93,4.99,4.98,4.93,1,1,1.26
182,20241200000000.0,12/01/13,1.0,"['email', 'phone']",t,,151.28168,1.0,1.0,3,3,1125,3.0,,5,52,08/12/24,15,4.93,4.8,4.99,4.86,1,1,0.93
183,20241200000000.0,14/01/13,1.0,"['email', 'phone']",t,,151.20915,1.0,1.0,1,1,7,1.0,,14,74,08/12/24,8,4.75,4.8,4.9,4.75,1,1,1.12
184,20241200000000.0,21/05/12,3.0,"['email', 'phone', 'work_email']",t,,151.22416,1.0,1.0,5,5,1125,5.0,,2,11,08/12/24,15,4.32,4.22,4.71,4.4,1,0,0.82
185,20241200000000.0,08/10/13,1.0,"['email', 'phone']",t,,151.29747,5.0,7.0,5,5,730,5.0,,10,59,08/12/24,1,4.97,5.0,5.0,4.9,1,0,0.32
186,20241200000000.0,11/08/13,3.0,"['email', 'phone']",t,,151.18136,2.0,0.0,4,4,90,4.0,,13,30,08/12/24,4,4.77,4.86,4.98,4.62,3,0,0.52
187,20241200000000.0,13/10/13,1.0,"['email', 'phone']",t,,151.27216,2.0,4.0,4,3,21,4.0,,9,28,08/12/24,0,4.9,4.56,4.89,4.78,1,0,0.07
188,20241200000000.0,19/09/13,1.0,"['email', 'phone']",f,,151.21751,1.0,4.0,2,1,1125,2.1,,8,38,08/12/24,71,4.83,4.63,4.91,4.72,1,0,5.93
189,20241200000000.0,14/10/13,1.0,"['email', 'phone']",t,,151.23441,2.0,4.0,90,90,365,90.0,,20,20,08/12/24,0,,,,,1,0,
190,20241200000000.0,30/07/13,2.0,"['email', 'phone', 'work_email']",t,,151.25232,1.0,2.0,7,7,1125,7.0,,14,39,08/12/24,1,4.93,4.96,4.94,4.76,1,0,0.72
191,20241200000000.0,18/01/13,1.0,"['email', 'phone']",t,,151.27789,2.0,5.0,7,1,100,6.9,,0,0,08/12/24,3,5.0,4.93,5.0,4.89,1,0,0.29
192,20241200000000.0,27/01/13,1.0,"['email', 'phone']",t,,151.27618,1.0,1.0,2,2,1125,2.0,,0,22,08/12/24,39,4.92,4.97,4.97,4.9,1,1,2.42
193,20241200000000.0,28/01/13,1.0,"['email', 'phone']",t,,151.26688,3.0,3.0,90,90,90,90.0,,29,89,08/12/24,0,4.86,5.0,5.0,5.0,1,0,0.06
194,20241200000000.0,19/01/13,1.0,"['email', 'phone', 'work_email']",t,,151.2872,1.0,2.0,30,30,1125,30.0,,30,31,08/12/24,2,4.88,4.79,4.96,4.67,1,0,0.18
195,20241200000000.0,30/01/13,1.0,"['email', 'phone']",t,,151.20291,3.0,6.0,2,2,30,2.0,,24,77,08/12/24,1,4.58,3.99,4.75,3.99,1,0,0.48
196,20241200000000.0,31/01/13,2.0,"['email', 'phone']",t,,151.29974365234375,2.0,2.0,7,7,60,7.0,,0,27,08/12/24,1,4.4,4.78,4.78,4.44,2,0,0.07
197,20241200000000.0,19/11/13,4.0,"['email', 'phone', 'work_email']",t,,151.27266,5.0,16.0,1,1,365,1.7,,8,55,08/12/24,24,4.79,4.71,4.86,4.7,4,0,1.26
198,20241200000000.0,20/11/13,5.0,"['email', 'phone', 'work_email']",t,,151.10235,1.0,2.0,90,90,1125,90.0,,18,18,08/12/24,0,4.67,4.53,4.83,4.6,5,4,1.59
199,20241200000000.0,02/10/13,4.0,"['email', 'phone']",t,,151.224197,2.0,2.0,5,2,10,4.8,,13,47,08/12/24,40,4.82,4.88,4.93,4.77,3,0,2.38
200,20241200000000.0,17/04/11,1.0,"['email', 'phone']",t,,151.2759,1.0,4.0,90,90,365,90.0,,0,0,08/12/24,0,4.58,4.83,4.78,4.39,1,0,0.15
201,20241200000000.0,10/10/13,4.0,"['email', 'phone']",t,,151.20223,1.0,1.0,3,2,1125,3.0,,19,47,08/12/24,10,4.58,4.63,4.67,4.58,1,0,2.1
202,20241200000000.0,31/10/13,1.0,"['email', 'phone']",t,,151.12647,0.0,7.0,90,90,100,90.0,,23,76,08/12/24,5,4.93,4.92,4.95,4.77,1,0,0.32
203,20241200000000.0,22/04/12,2.0,"['email', 'phone']",t,,151.17117,1.0,1.0,4,4,125,4.0,,0,53,08/12/24,3,4.63,4.66,4.86,4.57,2,0,0.27
204,20241200000000.0,06/05/13,2.0,['phone'],t,,151.08111,2.0,2.0,3,3,30,3.0,,24,84,08/12/24,6,4.79,4.73,4.88,4.82,2,2,0.24
205,20241200000000.0,03/11/13,1.0,"['email', 'phone']",t,,151.30452,,,90,90,1125,90.0,,0,0,08/12/24,71,4.92,4.92,4.96,4.9,1,0,3.1
206,20241200000000.0,28/09/12,1.0,"['email', 'phone']",t,,151.25761,1.5,1.0,2,2,1125,2.0,,16,33,08/12/24,44,4.9,4.81,4.98,4.82,1,0,3.47
207,20241200000000.0,09/10/12,4.0,"['email', 'phone']",t,,151.22306,1.0,2.0,2,1,1125,8.5,,2,8,08/12/24,42,4.73,4.78,4.92,4.72,4,0,3.5
208,20241200000000.0,09/11/13,2.0,['phone'],t,,151.29623,1.0,2.0,90,90,1125,90.0,,29,89,08/12/24,0,4.25,3.5,4.75,4.0,1,0,0.03
209,20241200000000.0,09/11/13,2.0,"['email', 'phone']",t,,151.32173,1.0,1.0,2,2,90,2.0,,1,7,08/12/24,23,4.91,4.96,4.97,4.83,2,0,1.48
210,20241200000000.0,12/11/13,1.0,"['email', 'phone']",t,,151.28244,2.0,4.0,7,7,1125,7.0,,14,46,08/12/24,0,5.0,5.0,5.0,5.0,1,0,0.02
211,20241200000000.0,06/11/13,1.0,"['email', 'phone']",t,,151.12537,2.0,2.0,1,1,1125,1.0,,6,31,08/12/24,31,4.82,4.92,4.92,4.81,1,0,2.64
212,20241200000000.0,14/07/13,1.0,"['email', 'phone']",t,,151.28021,1.0,3.0,14,7,1125,7.2,,9,65,08/12/24,2,4.88,4.75,4.92,4.75,1,0,0.34
213,20241200000000.0,09/11/13,2.0,"['email', 'phone']",t,,151.18731,1.0,1.0,2,1,5,2.1,,16,67,08/12/24,46,4.85,4.79,4.9,4.79,2,1,1.11
214,20241200000000.0,23/11/13,5.0,"['email', 'phone']",t,,151.25359,1.0,2.0,1,1,1125,1.0,,2,16,08/12/24,54,4.81,4.65,4.97,4.79,5,0,2.38
215,20241200000000.0,23/11/13,5.0,"['email', 'phone']",t,,151.25662,1.0,2.0,1,1,1125,1.0,,2,18,08/12/24,78,4.79,4.72,4.91,4.78,5,0,2.46
216,20241200000000.0,23/11/13,5.0,"['email', 'phone']",t,,151.2171,2.0,4.0,1,1,1125,1.0,,5,12,08/12/24,56,4.74,4.61,4.91,4.65,5,0,2.6
217,20241200000000.0,25/11/13,1.0,"['email', 'phone']",t,,151.23764,,,2,2,1125,2.7,,0,0,08/12/24,6,4.84,4.71,4.95,4.64,1,0,0.41
218,20241200000000.0,21/03/13,1.0,"['email', 'phone', 'work_email']",t,,151.27649,1.0,3.0,3,3,1125,3.4,,10,53,08/12/24,2,4.52,4.61,4.75,4.47,1,0,0.48
219,20241200000000.0,30/11/13,1.0,"['email', 'phone', 'work_email']",t,,151.32123,1.0,1.0,3,3,1125,3.0,,11,51,08/12/24,3,4.95,4.98,4.98,4.77,1,0,0.47
220,20241200000000.0,13/03/15,3.0,"['email', 'phone']",t,,151.212143,,,4,4,1125,4.3,,0,0,08/12/24,2,4.95,5.0,4.86,4.95,1,0,0.16
221,20241200000000.0,24/06/12,2.0,"['email', 'phone']",t,,151.26869201660156,2.5,4.0,5,1,31,5.0,,0,11,08/12/24,2,4.94,4.94,5.0,5.0,1,0,0.12
222,20241200000000.0,30/03/13,1.0,"['email', 'phone', 'work_email']",t,,151.24497,1.0,2.0,90,90,1125,90.0,,6,66,08/12/24,0,4.86,4.84,4.92,4.58,1,0,0.28
223,20241200000000.0,15/11/13,1.0,"['email', 'phone']",t,,151.07455,1.0,1.0,2,2,31,2.0,,10,10,08/12/24,11,4.96,5.0,5.0,4.87,1,0,0.31
224,20241200000000.0,28/10/13,1.0,"['email', 'phone']",t,,151.15172,3.5,6.0,14,14,90,14.0,,23,83,08/12/24,0,5.0,4.63,5.0,4.88,1,0,0.08
225,20241200000000.0,16/11/13,2.0,"['email', 'phone']",t,,151.26776,3.0,2.0,4,4,21,4.0,,14,16,08/12/24,1,4.57,4.43,4.86,4.29,2,0,0.07
226,20241200000000.0,19/11/13,2.0,"['email', 'phone']",t,,151.18946,1.0,1.0,2,2,730,2.0,,0,0,08/12/24,9,4.76,4.85,4.78,4.67,1,1,0.67
227,20241200000000.0,10/05/14,2.0,"['email', 'phone']",t,,151.22051,1.0,1.0,1,1,1125,1.0,,2,10,08/12/24,93,4.85,4.79,4.94,4.81,1,0,6.85
228,20241200000000.0,01/12/13,1.0,"['email', 'phone']",t,,151.11716,2.5,5.0,2,2,90,2.1,,6,61,08/12/24,19,4.91,4.91,4.94,4.72,1,0,0.61
229,20241200000000.0,02/04/13,1.0,"['email', 'phone']",t,,151.22749,,,90,90,365,90.0,,2,7,08/12/24,37,4.67,4.57,4.79,4.53,1,0,0.87
230,20241200000000.0,19/11/13,1.0,"['email', 'phone']",t,,151.20974,,,180,180,180,180.0,,13,13,08/12/24,0,4.86,4.83,4.92,4.73,1,0,0.74
231,20241200000000.0,06/12/13,1.0,"['email', 'phone']",t,,151.26037,2.5,4.0,7,7,1125,7.0,,12,12,08/12/24,0,5.0,5.0,5.0,4.0,1,0,0.02
232,20241200000000.0,09/12/13,1.0,"['email', 'phone']",t,,151.27028,1.0,1.0,90,90,1125,90.0,,0,14,08/12/24,0,4.91,4.82,5.0,4.9,1,0,0.08
233,20241200000000.0,10/12/13,4.0,"['email', 'phone']",t,,151.17119,,,3,3,1124,3.2,,0,0,08/12/24,6,4.79,4.83,4.92,4.75,4,0,2.16
234,20241200000000.0,03/04/13,1.0,"['email', 'phone']",t,,151.16442,2.5,2.0,3,2,35,3.0,,0,1,08/12/24,13,4.91,4.9,4.96,4.88,1,0,0.91
235,20241200000000.0,11/07/13,1.0,"['email', 'phone']",t,,151.27423,1.0,4.0,2,1,1125,9.1,,7,37,08/12/24,31,4.77,4.77,4.97,4.55,1,0,0.84
236,20241200000000.0,14/12/13,3.0,"['email', 'phone']",t,,151.287643,1.0,3.0,4,2,150,4.0,,3,25,08/12/24,7,4.8,4.7,4.95,4.58,1,0,0.76
237,20241200000000.0,14/12/13,1.0,"['email', 'phone']",t,,151.23642,2.0,2.0,90,90,365,90.0,,30,90,08/12/24,0,,,,,1,0,
238,20241200000000.0,05/01/14,1.0,"['email', 'phone']",t,,151.1463380665549,,,7,7,70,7.0,,5,5,08/12/24,0,5.0,5.0,5.0,5.0,1,0,0.1
239,20241200000000.0,13/05/14,55.0,"['email', 'phone']",t,,151.20238,2.0,3.0,90,14,1124,88.1,,29,89,08/12/24,1,4.6,4.5,4.8,4.75,55,0,0.16
240,20241200000000.0,13/05/14,2.0,"['email', 'phone']",t,,151.26346,1.0,1.0,3,3,40,3.0,,0,2,08/12/24,14,4.96,4.98,4.98,4.88,1,0,2.65
241,20241200000000.0,04/05/14,1.0,"['email', 'phone']",t,,151.28903,2.0,3.0,3,3,28,3.0,,5,22,08/12/24,1,5.0,4.65,5.0,4.65,1,0,0.21
242,20241200000000.0,20/05/14,1.0,"['email', 'phone']",t,,151.28623,2.0,4.0,90,90,1125,90.0,,30,90,08/12/24,0,4.76,4.75,4.94,4.65,1,0,0.57
243,20241200000000.0,08/08/14,5.0,"['email', 'phone']",t,,151.25228881835938,1.0,1.0,2,2,90,2.0,,14,16,08/12/24,0,5.0,4.88,5.0,4.75,5,0,0.07
244,20241200000000.0,15/12/13,2.0,"['email', 'phone', 'work_email']",t,,151.28323,1.0,1.0,2,2,700,2.0,,14,24,08/12/24,4,4.68,4.81,4.96,4.64,1,0,0.42
245,20241200000000.0,15/12/13,1.0,"['email', 'phone']",t,,151.20112,1.0,2.0,90,90,1125,90.0,,0,0,08/12/24,0,4.42,4.75,4.67,4.67,1,0,0.11
246,20241200000000.0,15/12/13,2.0,"['email', 'phone']",t,,151.16778,1.0,1.0,3,3,10,3.0,,4,39,08/12/24,0,4.95,4.93,4.95,4.86,2,1,0.33
247,20241200000000.0,19/12/13,3.0,"['email', 'phone', 'work_email']",t,,151.3233,1.0,1.0,3,2,1125,3.0,,4,41,08/12/24,9,4.91,4.96,4.96,4.82,1,0,1.68
248,20241200000000.0,20/12/13,1.0,"['email', 'phone']",t,,151.26394,1.0,3.0,180,180,1125,180.0,,30,90,08/12/24,0,4.9,4.7,5.0,4.9,1,0,0.08
249,20241200000000.0,26/12/13,1.0,"['email', 'phone']",t,,151.21019,1.0,2.0,90,90,365,90.0,,23,83,08/12/24,0,,,,,1,0,
250,20241200000000.0,25/11/13,9.0,"['email', 'phone']",t,,151.27376,1.0,2.0,90,90,1125,90.0,,0,0,08/12/24,1,4.53,4.65,4.84,4.5,9,0,1.05
251,20241200000000.0,04/01/14,1.0,"['email', 'phone']",t,,151.27103,1.0,1.0,2,2,730,16.7,,1,21,08/12/24,13,4.77,4.57,4.86,4.63,1,0,1.6
252,20241200000000.0,06/01/14,1.0,"['email', 'phone']",f,,151.24695,2.0,3.0,90,90,1125,90.0,,30,90,08/12/24,0,4.0,4.0,5.0,4.0,1,0,0.01
253,20241200000000.0,21/05/14,1.0,"['email', 'phone']",t,,151.22426,1.5,0.0,10,10,50,10.0,,0,22,08/12/24,0,4.63,4.21,5.0,4.71,1,0,0.21
254,20241200000000.0,23/05/14,1.0,"['email', 'phone']",t,,151.27296,1.0,3.0,6,6,1125,6.0,,4,24,08/12/24,3,4.67,4.48,4.93,4.66,1,0,0.24
255,20241200000000.0,26/09/12,1.0,"['email', 'phone']",t,,151.24355,1.0,2.0,90,90,1125,90.0,,0,33,08/12/24,0,4.5,4.25,5.0,4.75,1,1,0.03
256,20241200000000.0,07/08/12,2.0,"['email', 'phone', 'work_email']",t,,151.25807189941406,,,3,3,1125,3.0,,0,0,08/12/24,6,4.92,4.83,5.0,4.58,2,1,0.16
257,20241200000000.0,10/05/13,1.0,"['email', 'phone']",t,,151.23038,1.0,1.0,2,2,365,2.0,,5,31,08/12/24,18,4.9,4.9,4.92,4.75,1,0,1.14
258,20241200000000.0,31/05/14,1.0,"['email', 'phone']",t,,151.1806955,1.0,2.0,5,1,1125,4.9,,1,9,08/12/24,17,4.85,4.86,4.97,4.87,1,0,1.2
259,20241200000000.0,01/06/14,1.0,"['email', 'phone']",t,,151.23505,1.0,1.0,3,3,365,3.2,,5,30,08/12/24,36,4.9,4.81,4.97,4.87,1,0,2.51
260,20241200000000.0,27/05/14,63.0,"['email', 'phone']",t,,151.22676,2.5,3.0,90,90,1125,90.0,,0,46,08/12/24,0,4.5,4.0,5.0,4.5,59,0,0.02
261,20241200000000.0,05/01/14,1.0,"['email', 'phone']",t,,151.31485,1.0,3.0,7,7,1125,7.0,,3,8,08/12/24,7,4.92,4.86,4.96,4.76,1,0,1.51
262,20241200000000.0,07/10/11,5.0,"['email', 'phone', 'work_email']",t,,151.22414,,,7,5,120,7.0,,1,11,08/12/24,19,4.79,4.77,4.92,4.76,5,0,2.3
263,20241200000000.0,11/12/12,2.0,"['email', 'phone']",t,,151.18547,2.0,4.0,90,2,365,86.4,,14,74,08/12/24,1,5.0,5.0,5.0,5.0,2,1,0.09
264,20241200000000.0,10/03/13,1.0,"['email', 'phone']",t,,151.17962,1.0,1.0,2,2,250,2.0,,0,10,08/12/24,14,5.0,4.95,5.0,5.0,1,0,0.23
265,20241200000000.0,15/01/14,10.0,"['email', 'phone']",t,,151.23899,1.0,4.0,1,1,1125,1.0,,6,47,08/12/24,13,4.67,4.76,4.76,4.51,2,0,1.29
266,20241200000000.0,15/01/14,2.0,"['email', 'phone', 'work_email']",t,,151.28265,,,4,4,356,4.0,,1,1,08/12/24,1,5.0,5.0,5.0,4.87,1,0,0.13
267,20241200000000.0,22/05/11,1.0,"['phone', 'work_email']",t,,151.19404,,,90,90,91,90.0,,0,0,08/12/24,2,4.5,4.33,4.9,4.41,1,0,0.53
268,20241200000000.0,21/01/14,1.0,"['email', 'phone']",t,,151.20573,1.0,2.0,2,2,1125,2.1,,5,9,08/12/24,11,4.84,4.71,4.83,4.77,1,0,1.37
269,20241200000000.0,05/01/14,1.0,"['email', 'phone']",t,,151.24771915376186,3.5,4.0,3,3,28,3.0,,18,51,08/12/24,0,,,,,1,0,
270,20241200000000.0,20/02/13,1.0,"['email', 'phone']",t,,151.28456,2.0,3.0,90,90,1125,90.0,,0,0,08/12/24,0,5.0,5.0,5.0,5.0,1,0,0.01
271,20241200000000.0,25/04/19,60.0,"['email', 'phone']",t,,151.17146,1.0,2.0,2,2,1125,2.3,,11,44,08/12/24,38,4.92,4.89,4.98,4.84,54,0,3.95
272,20241200000000.0,07/06/14,1.0,"['email', 'phone']",t,,151.20472,1.0,1.0,90,90,1125,90.0,,28,88,08/12/24,0,5.0,4.5,5.0,5.0,1,0,0.02
273,20241200000000.0,17/05/14,1.0,"['email', 'phone', 'work_email']",t,,151.32114,1.0,1.0,1,1,14,1.0,,15,75,08/12/24,47,4.99,5.0,4.95,4.84,1,0,3.8
274,20241200000000.0,15/12/13,2.0,"['email', 'phone']",t,,151.16789,1.0,2.0,5,4,90,7.0,,4,39,08/12/24,1,4.83,4.69,4.97,4.76,2,1,0.23
275,20241200000000.0,19/06/13,1.0,"['email', 'phone']",f,,151.26694,2.0,2.0,2,1,100,2.0,,16,56,08/12/24,11,4.71,4.35,4.88,4.59,1,0,0.14
276,20241200000000.0,18/03/12,1.0,"['email', 'phone']",t,,151.20485,1.0,1.0,90,90,1125,90.0,,29,89,08/12/24,0,4.76,4.91,4.95,4.77,1,0,1.46
277,20241200000000.0,19/01/14,1.0,"['email', 'phone', 'work_email']",t,,151.21314,1.0,1.0,2,1,1125,2.0,,4,16,08/12/24,73,4.92,4.91,4.96,4.83,1,0,3.26
278,20241200000000.0,27/01/14,1.0,"['email', 'phone']",t,,151.2754,3.0,6.0,90,90,1125,90.0,,7,34,08/12/24,0,5.0,4.9,4.7,4.8,1,0,0.08
279,20241200000000.0,27/01/14,1.0,"['email', 'phone']",t,,151.18179,2.0,2.0,3,3,1125,3.0,,1,46,08/12/24,9,4.85,4.76,4.95,4.76,1,0,0.89
280,20241200000000.0,27/01/14,1.0,"['email', 'phone']",t,,151.2893,1.0,2.0,5,5,1125,5.0,,0,0,08/12/24,11,4.85,4.96,4.95,4.84,1,0,0.84
281,20241200000000.0,29/01/14,2.0,"['email', 'phone']",t,,151.20383,1.0,2.0,1,1,99,1.0,,18,77,08/12/24,70,4.42,4.4,4.65,4.51,2,0,6.66
282,20241200000000.0,03/11/13,1.0,"['email', 'phone']",f,,151.06918,1.0,1.0,90,90,1125,90.0,,30,90,08/12/24,0,4.75,4.75,4.75,4.5,1,1,0.04
283,20241200000000.0,27/01/14,2.0,"['email', 'phone']",t,,151.28514,2.0,3.0,7,1,1125,7.0,,0,2,08/12/24,13,4.9,4.85,4.91,4.85,1,0,0.37
284,20241200000000.0,04/09/11,1.0,"['email', 'phone', 'work_email']",t,,151.27961,3.0,6.0,4,4,1125,4.0,,3,4,08/12/24,0,4.72,4.44,5.0,4.56,1,0,0.15
285,20241200000000.0,21/11/11,2.0,"['email', 'phone']",t,,151.17388,1.0,1.0,4,4,60,4.3,,14,74,08/12/24,9,4.67,4.43,4.8,4.59,2,1,0.27
286,20241200000000.0,10/06/14,1.0,"['email', 'phone', 'work_email']",t,,151.28824,1.0,1.0,5,4,25,5.0,,3,37,08/12/24,3,4.67,4.79,4.98,4.81,1,0,0.34
287,20241200000000.0,10/06/14,6.0,"['email', 'phone']",t,,151.09502,1.0,1.0,1,1,1125,3.5,,0,0,08/12/24,2,4.48,4.64,4.77,4.57,5,5,0.4
288,20241200000000.0,11/06/14,1.0,"['email', 'phone', 'work_email']",t,,151.27095,1.0,2.0,21,21,730,21.0,,9,38,08/12/24,0,5.0,4.86,4.93,4.79,1,0,0.11
289,20241200000000.0,21/01/11,1.0,"['email', 'phone']",t,,151.13393,1.0,1.0,2,2,1125,2.0,,2,19,08/12/24,27,4.87,4.92,4.96,4.79,1,0,1.94
290,20241200000000.0,21/08/13,2.0,"['email', 'phone']",t,,151.22005891799927,,,4,2,10,2.4,,0,0,08/12/24,6,4.94,4.89,4.93,4.84,1,0,0.88
291,20241200000000.0,16/06/14,1.0,['phone'],t,,151.13991,1.0,1.0,5,5,1125,5.0,,9,58,08/12/24,2,4.6,4.8,4.9,4.7,1,1,0.17
292,20241200000000.0,09/03/13,2.0,"['email', 'phone']",t,,151.20213,1.0,3.0,30,30,150,30.0,,1,1,08/12/24,8,4.67,4.49,4.94,4.74,1,0,0.67
293,20241200000000.0,20/11/13,5.0,"['email', 'phone', 'work_email']",t,,151.18505,1.0,1.0,90,90,1125,90.0,,30,90,08/12/24,0,4.51,4.3,4.79,4.56,5,4,0.8
