,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10763,1006724694171462729,20241200000000.0,54908367,16/01/16,t,1.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.7745487,151.2802644,4,1.0,1.0,2.0,$231.00,2,60,2,2,60,60,2.0,60.0,,t,4,10,11,248,08/12/24,32,31,2,5.0,5.0,5.0,5.0,5.0,4.97,4.84,f,1,1,0,0,2.59
10764,1006728549343995437,20241200000000.0,51430780,15/12/15,t,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.90648,151.224,1,1.0,1.0,1.0,$100.00,2,8,1,2,8,8,2.0,8.0,,t,13,19,30,115,08/12/24,33,27,3,4.94,5.0,5.0,4.97,5.0,4.88,4.88,f,1,0,1,0,2.45
10769,1011034397553050618,20241200000000.0,225459857,12/11/18,t,8.0,8.0,"['email', 'phone']",t,t,Waverley,,-33.88667,151.28285,6,1.0,2.0,4.0,$363.00,4,364,1,124,1125,1125,26.8,1125.0,,t,0,25,55,328,08/12/24,9,9,1,4.78,4.67,4.56,4.78,5.0,5.0,4.56,t,6,6,0,0,0.75
10770,1011104681676612669,20241200000000.0,159127099,17/11/17,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.75549,151.28367,2,1.0,1.0,1.0,$205.00,4,365,3,3,365,365,3.0,365.0,,t,10,20,22,260,08/12/24,9,9,0,4.89,5.0,4.89,4.89,4.89,4.89,5.0,f,1,1,0,0,0.79
10773,1011228987630181600,20241200000000.0,50886422,09/12/15,t,1.0,1.0,['phone'],t,t,Strathfield,,-33.86183795,151.06185715645552,8,3.0,5.0,5.0,$377.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,12,23,42,77,08/12/24,61,55,2,4.82,4.84,4.87,4.74,4.89,4.61,4.62,f,1,1,0,0,4.58
10776,1007426090362787619,20241200000000.0,542877697,21/10/23,t,1.0,1.0,"['email', 'phone']",t,t,Bankstown,,-33.95677,151.01254,2,1.0,1.0,1.0,$99.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,08/12/24,52,48,3,4.92,4.92,4.96,4.96,4.94,4.83,4.85,t,1,1,0,0,3.88
10779,1007563317929176222,20241200000000.0,56109439,25/01/16,t,1.0,1.0,"['email', 'phone']",t,t,Camden,,-34.09038298,150.69472577422857,6,2.0,2.0,3.0,$250.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,13,43,73,161,08/12/24,25,25,2,4.96,4.92,4.92,5.0,4.96,4.84,4.8,f,1,1,0,0,2.16
10780,1007598190184077993,20241200000000.0,542902817,22/10/23,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.87575,151.22071,3,1.0,2.0,2.0,$290.00,14,90,14,20,90,90,14.4,90.0,,t,12,12,30,101,08/12/24,15,14,0,4.93,5.0,4.93,5.0,5.0,4.8,4.87,f,1,1,0,0,1.13
10781,1007598644774485035,20241200000000.0,16549226,08/06/14,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.882614,151.2157294,4,2.0,2.0,2.0,$507.00,1,365,1,3,365,365,2.6,365.0,,t,11,31,46,306,08/12/24,13,13,0,5.0,5.0,4.92,5.0,5.0,4.92,5.0,f,1,1,0,0,1.15
10788,1011791785179208206,20241200000000.0,250666874,23/03/19,t,13.0,16.0,"['email', 'phone']",t,t,Leichhardt,,-33.88648025,151.16724698368577,2,1.0,1.0,1.0,$109.00,1,14,1,1,14,14,1.0,14.0,,t,15,37,59,68,08/12/24,89,84,13,4.82,4.91,4.8,4.94,4.91,4.82,4.8,f,13,8,5,0,6.9
10790,1007671131044236000,20241200000000.0,54560961,13/01/16,t,2.0,2.0,"['email', 'phone']",t,t,Mosman,,-33.83784336,151.2404274923592,7,3.5,5.0,5.0,"$1,900.00",90,365,90,90,365,365,90.0,365.0,,t,23,53,83,173,08/12/24,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.22
10791,1007739641864377010,20241200000000.0,372570683,19/10/20,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8755853,151.2231702,4,1.0,2.0,2.0,$367.00,1,1125,1,4,1,1125,1.1,1069.7,,t,8,8,8,8,08/12/24,85,75,6,4.98,4.98,4.94,4.99,4.99,4.94,4.93,t,1,1,0,0,6.49
10792,1007739848639885042,20241200000000.0,462975988,07/06/22,t,1.0,1.0,"['email', 'phone']",t,t,The Hills Shire,,-33.75556,150.99877,4,1.0,2.0,2.0,$185.00,3,365,3,3,365,365,3.0,365.0,,t,14,44,74,98,08/12/24,9,9,0,5.0,4.89,4.89,5.0,5.0,4.78,4.78,f,1,1,0,0,0.94
10797,1012123531983352369,20241200000000.0,543804832,28/10/23,t,1.0,1.0,['phone'],f,t,Warringah,,-33.7330774,151.2785369,5,2.0,3.0,3.0,$397.00,1,1125,1,2,1125,1125,1.9,1125.0,,t,4,29,47,212,08/12/24,20,16,0,4.8,4.75,4.65,4.85,4.95,5.0,4.65,f,1,1,0,0,1.5
10799,1012172569645365580,20241200000000.0,304959624,28/10/19,t,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.8912542,151.2464646,2,1.0,1.0,1.0,$158.00,5,365,5,5,365,365,5.0,365.0,,t,10,24,31,122,08/12/24,25,24,0,4.84,4.96,4.88,4.92,4.96,4.8,4.8,t,1,0,1,0,1.9
10802,1008213248458080648,20241200000000.0,2450066,23/05/12,t,109.0,166.0,"['email', 'phone']",t,t,Waverley,,-33.89814688,151.26990115344236,4,2.0,2.0,2.0,$595.00,5,89,5,21,89,89,15.6,89.0,,t,0,6,20,144,08/12/24,6,5,2,5.0,5.0,5.0,4.83,4.83,4.83,4.83,f,106,106,0,0,0.49
10805,1008248291407572043,20241200000000.0,2450066,23/05/12,t,109.0,166.0,"['email', 'phone']",t,t,Waverley,,-33.8978441,151.269472,4,2.0,2.0,2.0,$565.00,5,89,5,21,89,89,15.6,89.0,,t,0,0,0,95,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.2
10812,1012528368409625333,20241200000000.0,347854233,28/05/20,t,14.0,14.0,"['email', 'phone']",t,t,Sydney,,-33.86181703,151.2068320116394,3,1.0,1.0,1.0,$302.00,1,365,2,4,365,365,3.9,365.0,,t,4,16,37,130,08/12/24,49,46,2,4.9,4.9,4.94,4.88,4.98,5.0,4.82,f,13,13,0,0,3.71
10817,1008425968131710809,20241200000000.0,9864607,07/11/13,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89389,151.26259,2,1.0,0.0,1.0,$291.00,2,365,3,3,365,365,3.0,365.0,,t,18,33,54,235,08/12/24,16,13,3,5.0,5.0,4.94,5.0,5.0,5.0,4.88,f,1,1,0,0,1.22
10818,1008436794868690573,20241200000000.0,213683787,05/09/18,t,6.0,6.0,['phone'],t,t,Auburn,,-33.84680956,151.07410016497104,2,,,,,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,5,1,0,0.08
10819,1008447954162917551,20241200000000.0,25014687,19/12/14,t,47.0,55.0,"['email', 'phone']",t,t,Waverley,,-33.90461177,151.26429739085745,8,3.0,4.0,4.0,"$3,709.00",7,365,7,7,365,365,7.0,365.0,,t,8,19,19,70,08/12/24,0,0,0,,,,,,,,f,46,46,0,0,
10821,1008891607955067962,20241200000000.0,2450066,23/05/12,t,109.0,166.0,"['email', 'phone']",t,t,Waverley,,-33.8978441,151.269472,2,1.0,1.0,1.0,$328.00,5,365,5,21,1125,1125,15.6,1125.0,,t,11,17,30,211,08/12/24,10,9,2,4.8,5.0,5.0,4.2,4.7,5.0,4.6,f,106,106,0,0,0.77
10823,1008934153483682510,20241200000000.0,543184659,23/10/23,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.75458042,151.29517635979877,4,1.0,2.0,2.0,$267.00,2,365,2,2,1125,1125,2.0,1125.0,,t,15,36,57,178,08/12/24,41,36,1,4.85,4.83,4.73,4.93,4.95,4.83,4.71,t,1,1,0,0,3.14
10829,1012808280341555371,20241200000000.0,318838419,18/12/19,t,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.8591056,151.2030291,8,,3.0,,,1,365,1,3,365,365,1.8,365.0,,t,0,0,0,0,08/12/24,47,45,5,4.91,4.94,4.83,5.0,4.98,5.0,4.91,f,23,23,0,0,3.67
10837,1012815072944351272,20241200000000.0,505729103,16/03/23,t,1.0,1.0,"['email', 'phone']",t,t,Camden,,-34.06346,150.69512,8,2.0,4.0,4.0,$694.00,2,365,2,3,365,365,2.1,365.0,,t,10,38,47,105,08/12/24,26,25,2,4.96,5.0,4.96,5.0,5.0,4.96,4.85,f,1,1,0,0,2.06
10839,1013215365637434705,20241200000000.0,23717928,13/11/14,t,87.0,197.0,"['email', 'phone']",t,t,Pittwater,,-33.60531,151.32177,8,3.5,4.0,5.0,"$1,935.00",90,1125,90,90,2,1125,90.0,333.7,,t,16,41,71,251,08/12/24,0,0,0,,,,,,,,f,86,85,1,0,
10841,1013250604865389551,20241200000000.0,23717928,13/11/14,t,87.0,197.0,"['email', 'phone']",t,t,Pittwater,,-33.6103786,151.32646064559307,10,4.0,5.0,5.0,"$2,639.00",90,1125,90,90,2,1125,90.0,333.7,,t,29,59,89,269,08/12/24,0,0,0,,,,,,,,f,86,85,1,0,
10846,1009171469879198037,20241200000000.0,234266552,04/01/19,t,2.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.88983211,151.2769803114532,5,2.0,2.0,2.0,$714.00,2,365,1,2,365,365,2.0,365.0,,t,3,14,38,80,08/12/24,44,44,4,5.0,5.0,4.91,4.93,5.0,5.0,4.89,t,2,2,0,0,3.77
10849,1009563599477716391,20241200000000.0,521515476,22/06/23,t,2.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.885,151.27612,1,1.0,1.0,1.0,$212.00,1,365,1,1,365,365,1.0,365.0,,t,24,28,28,28,08/12/24,12,8,2,4.83,5.0,4.92,5.0,5.0,4.92,4.67,t,2,1,1,0,0.91
10853,1009737478234166518,20241200000000.0,540610592,06/10/23,t,1.0,1.0,"['email', 'phone']",t,t,Rockdale,,-33.92961,151.14019,5,1.0,2.0,4.0,$240.00,1,365,1,1,365,365,1.0,365.0,,t,4,16,28,188,08/12/24,29,29,1,4.83,4.9,4.9,4.69,4.93,4.59,4.69,f,1,1,0,0,2.53
10855,1009770162750514702,20241200000000.0,25014687,19/12/14,t,47.0,55.0,"['email', 'phone']",t,t,Randwick,,-33.91176,151.26611,10,3.0,4.0,5.0,"$5,570.00",7,365,7,14,365,365,7.3,365.0,,t,3,17,17,17,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,46,46,0,0,0.09
10859,1013490514942964751,20241200000000.0,197619342,24/06/18,t,2.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.8871071,151.2328363,4,1.0,2.0,2.0,$279.00,2,365,2,4,365,365,2.1,365.0,,t,8,23,51,52,08/12/24,57,49,4,4.75,4.82,4.88,4.93,4.86,4.89,4.67,t,1,1,0,0,4.25
10863,1009802144070818388,20241200000000.0,58493643,12/02/16,t,23.0,31.0,"['email', 'phone']",t,t,Manly,,-33.78926867,151.28696985767215,4,1.0,2.0,3.0,$720.00,3,60,3,7,60,60,3.9,60.0,,t,2,12,12,12,08/12/24,7,7,0,4.71,4.86,4.71,4.71,4.86,4.86,4.14,f,22,22,0,0,0.63
10868,1009939332268421458,20241200000000.0,19356252,02/08/14,t,9.0,14.0,"['email', 'phone', 'work_email']",t,t,Warringah,,-33.73675837,151.2367281052192,2,1.0,1.0,1.0,$56.00,4,365,4,4,365,365,4.0,365.0,,t,10,40,70,250,08/12/24,4,3,0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,f,7,5,2,0,0.31
10874,1013616815508204757,20241200000000.0,471980164,28/07/22,t,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.86244,151.20735,4,1.0,1.0,2.0,$232.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,6,10,120,08/12/24,120,114,11,4.89,4.84,4.93,4.77,4.91,4.96,4.8,f,2,2,0,0,9.21
10876,1010356785353165648,20241200000000.0,318838419,18/12/19,t,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.85911,151.20302,8,2.0,3.0,5.0,$192.00,1,365,1,3,365,365,1.9,365.0,,t,0,0,0,29,08/12/24,59,58,5,4.83,4.86,4.76,4.97,5.0,4.98,4.75,f,23,23,0,0,4.73
10877,1010358168100611800,20241200000000.0,318838419,18/12/19,t,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.859106,151.2030182,8,2.0,3.0,5.0,$192.00,1,365,1,3,365,365,1.9,365.0,,t,3,4,4,33,08/12/24,56,53,2,4.84,4.82,4.75,4.91,4.96,4.86,4.8,f,23,23,0,0,4.52
10878,1010360550548066881,20241200000000.0,318838419,18/12/19,t,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.85911,151.20303,8,2.0,3.0,4.0,$192.00,1,365,1,3,365,365,1.9,365.0,,t,0,4,4,4,08/12/24,60,58,7,4.88,4.83,4.8,4.95,4.98,4.98,4.85,f,23,23,0,0,4.65
10879,1010361510595031789,20241200000000.0,318838419,18/12/19,t,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.8591056,151.2030291,8,2.0,3.0,5.0,$236.00,1,365,1,3,365,365,1.8,365.0,,t,4,6,6,6,08/12/24,42,40,7,4.95,4.95,4.95,4.95,5.0,4.95,4.83,f,23,23,0,0,3.35
10880,1010362454004916589,20241200000000.0,318838419,18/12/19,t,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.85911,151.20303,8,2.0,3.0,5.0,$236.00,1,365,1,3,365,365,1.8,365.0,,t,2,4,4,33,08/12/24,36,35,3,4.67,4.67,4.53,4.92,4.78,4.94,4.69,f,23,23,0,0,2.77
10884,1010457844351279932,20241200000000.0,37193606,01/07/15,t,26.0,31.0,"['email', 'phone', 'work_email']",t,t,Auburn,,-33.8258731,151.0804351,5,2.0,2.0,4.0,$370.00,18,365,2,18,1125,1125,17.9,1125.0,,t,24,44,65,246,08/12/24,8,8,0,4.63,4.88,5.0,5.0,5.0,5.0,4.5,f,26,26,0,0,0.66
10890,1010481891766741688,20241200000000.0,19356252,02/08/14,t,9.0,14.0,"['email', 'phone', 'work_email']",t,t,Warringah,,-33.7764802,151.28338267157753,10,1.5,4.0,6.0,$850.00,3,365,3,3,365,365,3.0,365.0,,t,0,0,0,263,08/12/24,0,0,0,,,,,,,,f,7,5,2,0,
10893,1010497382514781426,20241200000000.0,543509877,26/10/23,t,2.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.64632329,151.3086841143359,2,1.0,1.0,1.0,$160.00,1,365,1,1,365,365,1.0,365.0,,t,10,39,68,247,08/12/24,25,25,2,4.84,4.92,4.96,4.6,5.0,4.72,4.88,f,2,2,0,0,2.16
10895,1010528195022839147,20241200000000.0,134620292,11/06/17,t,4.0,4.0,"['email', 'phone']",t,t,North Sydney,,-33.8290877,151.2007051,7,,4.0,,,5,60,5,5,60,60,5.0,60.0,,t,0,0,5,6,08/12/24,10,9,2,4.9,4.8,4.6,5.0,5.0,5.0,4.9,f,1,1,0,0,0.79
10897,1016483412737381046,20241200000000.0,292763651,07/09/19,t,1.0,2.0,"['email', 'phone']",t,t,Penrith,,-33.7515,150.72003,6,1.0,3.0,3.0,$231.00,2,85,1,4,28,85,2.1,84.6,,t,12,40,66,156,08/12/24,11,11,2,4.91,4.91,4.91,5.0,5.0,4.73,4.73,f,1,1,0,0,0.97
10898,1013978022439489105,20241200000000.0,25446674,01/01/15,t,2.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.90336669,151.18018291904906,2,1.0,1.0,1.0,$170.00,3,365,3,3,1125,1125,3.0,1125.0,,t,1,12,22,93,08/12/24,24,22,2,4.92,4.92,4.75,4.96,4.96,4.92,4.92,f,1,1,0,0,1.9
10899,1014000569229493926,20241200000000.0,510253670,16/04/23,t,3.0,3.0,"['email', 'phone']",t,t,Bankstown,,-33.9021102,151.0550731,3,1.0,1.0,1.0,$73.00,1,365,1,1,365,365,1.0,365.0,,t,9,14,44,224,08/12/24,7,5,0,4.71,4.57,4.43,4.86,4.71,4.43,4.71,t,3,0,3,0,0.56
10900,1014022082814227772,20241200000000.0,168382577,17/01/18,t,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0382766,151.120146,4,,2.0,,,21,365,21,21,1125,1125,21.0,1125.0,,t,0,0,0,0,08/12/24,12,12,0,4.92,4.92,4.92,4.58,4.83,5.0,4.67,f,1,1,0,0,1.04
10901,1014030016574610086,20241200000000.0,66009134,06/04/16,t,2.0,2.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.03893397,151.1219864107642,4,1.0,2.0,2.0,$200.00,4,90,4,4,90,90,4.0,90.0,,t,2,4,4,249,08/12/24,4,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.39
10902,1014109762189675690,20241200000000.0,23717928,13/11/14,t,87.0,197.0,"['email', 'phone']",t,t,Pittwater,,-33.59957,151.31829,12,,6.0,,,1,1125,1,7,2,1125,2.5,331.1,,t,12,18,48,225,08/12/24,0,0,0,,,,,,,,f,86,85,1,0,
10903,1014137934827008784,20241200000000.0,43902934,10/09/15,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.90506981,151.18462142534918,4,2.0,2.0,2.0,$500.00,3,365,3,3,365,365,3.0,365.0,,t,24,54,84,175,08/12/24,25,23,1,4.8,4.96,4.92,4.92,4.92,4.88,4.8,f,1,1,0,0,1.94
10912,1016821970426940791,20241200000000.0,46884146,18/10/15,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.68091,151.22177,4,1.0,2.0,2.0,$225.00,2,180,2,2,180,180,2.0,180.0,,t,15,45,68,71,08/12/24,9,9,0,4.89,4.89,4.78,5.0,5.0,4.78,4.89,f,1,1,0,0,0.79
10913,1016908374646770255,20241200000000.0,6123392,28/04/13,t,1.0,3.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0833776,151.12421214580536,4,2.0,2.0,2.0,$254.00,2,365,2,2,365,365,2.0,365.0,,t,1,17,45,212,08/12/24,13,13,1,4.92,5.0,4.85,5.0,5.0,4.92,5.0,f,1,1,0,0,1.39
10914,1016913616334993564,20241200000000.0,462606128,04/06/22,t,3.0,3.0,['phone'],t,t,Bankstown,,-33.9070753,151.031921,8,2.5,3.0,4.0,$255.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,3,4,6,180,08/12/24,49,49,4,4.8,4.8,4.84,4.94,4.96,4.43,4.78,f,1,1,0,0,6.5
10917,1017068655130403799,20241200000000.0,39655742,26/07/15,t,2.0,2.0,"['email', 'phone']",t,t,Leichhardt,,-33.87516,151.15445,4,1.0,2.0,2.0,$300.00,5,14,5,10,14,14,5.2,14.0,,t,15,15,15,15,08/12/24,1,1,0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,f,2,2,0,0,0.09
10918,1017084371647136804,20241200000000.0,99289615,11/10/16,t,1.0,2.0,"['email', 'phone']",t,t,Penrith,,-33.77213086,150.78556211721283,2,1.0,1.0,1.0,$76.00,5,90,5,5,1125,1125,5.0,1125.0,,t,17,42,42,42,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.08
10922,1014643285605373247,20241200000000.0,3046924,24/07/12,t,96.0,184.0,"['email', 'phone']",t,t,Sydney,,-33.87752151,151.2221316597849,8,3.5,4.0,4.0,"$2,396.00",1,1125,1,7,7,1125,4.7,66.4,,t,11,41,71,339,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,65,65,0,0,0.47
10926,1017573903821046858,20241200000000.0,7660527,22/07/13,t,1.0,1.0,"['email', 'phone']",t,t,Rockdale,,-33.95585677,151.1081427,4,1.0,2.0,2.0,$195.00,2,7,2,2,1125,1125,2.0,1125.0,,t,4,34,64,99,08/12/24,17,17,1,4.88,4.82,4.88,5.0,4.94,4.65,4.59,f,1,1,0,0,1.39
10931,1017712511105058159,20241200000000.0,2113188,11/04/12,t,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.79022,151.27891,2,,1.0,,,3,20,3,8,20,20,7.9,20.0,,t,0,0,0,0,08/12/24,8,5,0,5.0,5.0,5.0,4.88,5.0,4.75,4.75,f,1,1,0,0,0.64
10932,1017742617065515112,20241200000000.0,405515023,06/06/21,t,1.0,2.0,"['email', 'phone']",t,f,Warringah,,-33.77657899,151.2910368734728,6,2.0,3.0,4.0,$600.00,2,365,1,2,365,365,1.9,365.0,,t,8,29,37,128,08/12/24,8,8,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.74
10933,1017774599332726364,20241200000000.0,382903152,03/01/21,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.74460335,151.2927966296377,3,1.0,1.0,1.0,$180.00,3,365,3,10,365,365,3.3,365.0,,t,18,48,78,258,08/12/24,21,20,1,4.86,4.85,5.0,5.0,4.95,4.8,4.8,f,1,1,0,0,1.7
10934,1014771059410488323,20241200000000.0,84005111,15/07/16,t,1.0,1.0,['phone'],t,t,Sydney,,-33.8734624,151.2227468,2,1.0,1.0,1.0,$206.00,3,1125,3,5,1125,1125,3.3,1125.0,,t,7,9,9,119,08/12/24,50,50,6,4.92,4.94,4.92,5.0,5.0,4.88,4.88,f,1,1,0,0,4.11
10936,1014905871253440850,20241200000000.0,258055539,25/04/19,t,60.0,97.0,"['email', 'phone']",t,t,Sydney,,-33.8766783,151.1976885,7,2.0,2.0,3.0,$325.00,1,365,1,7,365,365,6.5,365.0,,t,10,26,56,87,08/12/24,28,26,4,4.93,4.89,4.61,4.93,5.0,4.89,4.89,f,54,54,0,0,2.13
10941,1015318873733707523,20241200000000.0,50034341,28/11/15,t,4.0,4.0,"['email', 'phone']",t,t,Waverley,,-33.8935075,151.2634591,2,1.0,1.0,1.0,$199.00,2,365,2,2,1125,1125,2.0,1125.0,,t,5,7,10,88,08/12/24,7,4,0,5.0,4.86,5.0,5.0,5.0,4.86,4.71,t,2,2,0,0,0.55
10943,1017948852967749554,20241200000000.0,96277677,22/09/16,t,3.0,3.0,"['email', 'phone']",t,t,Woollahra,,-33.88699372,151.24423534743664,8,3.0,4.0,5.0,$996.00,2,365,1,2,365,365,2.0,365.0,,t,0,0,16,98,08/12/24,40,40,1,4.93,4.95,4.93,4.85,4.98,4.88,4.88,f,1,1,0,0,3.5
10950,1018401051780589600,20241200000000.0,541894754,15/10/23,t,1.0,1.0,['phone'],t,t,Hornsby,,-33.7212774,151.0243712,1,1.0,1.0,1.0,$66.00,2,30,2,2,30,30,2.0,30.0,,t,16,25,50,140,08/12/24,26,23,4,4.96,5.0,4.96,5.0,5.0,4.88,4.96,f,1,0,1,0,1.98
10952,1015320586990650691,20241200000000.0,544367724,01/11/23,t,1.0,1.0,['phone'],t,t,Sutherland Shire,,-34.0643341,151.1510385,2,1.0,2.0,1.0,$293.00,2,14,2,2,14,14,2.0,14.0,,t,12,21,51,135,08/12/24,30,27,6,5.0,5.0,4.97,5.0,5.0,4.97,4.77,f,1,1,0,0,2.29
10953,1015452108803535871,20241200000000.0,3046924,24/07/12,t,96.0,184.0,"['email', 'phone']",t,t,Pittwater,,-33.60474,151.32596,11,,5.0,,,90,1125,90,90,7,1125,90.0,59.0,,t,26,48,48,48,08/12/24,0,0,0,,,,,,,,f,65,65,0,0,
10955,1015516977047659771,20241200000000.0,4089104,07/11/12,t,13.0,14.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8905685,151.2828645,2,1.0,1.0,1.0,$273.00,90,1125,2,4,1125,1125,3.7,1125.0,,t,15,45,75,265,08/12/24,17,17,0,4.76,4.59,4.65,4.82,4.88,5.0,4.76,t,13,13,0,0,1.39
10957,1018437253629681649,20241200000000.0,3566607,14/09/12,t,2.0,2.0,"['email', 'phone']",t,t,Marrickville,,-33.91284203,151.15473906918544,1,,,,,3,28,3,3,28,28,3.0,28.0,,t,0,0,0,0,08/12/24,5,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.45
10964,1018517172696494401,20241200000000.0,11341717,15/01/14,t,1.0,1.0,"['email', 'phone']",t,t,Woollahra,,-33.87920187,151.24206740409136,2,1.0,1.0,1.0,$184.00,4,365,4,5,365,365,4.1,365.0,,t,2,13,36,123,08/12/24,17,17,2,4.82,4.88,4.76,4.82,5.0,5.0,4.71,t,1,1,0,0,1.42
10965,1015541990914108161,20241200000000.0,302173468,13/10/19,t,3.0,3.0,"['email', 'phone']",t,t,Manly,,-33.80337404,151.2593839740446,12,3.0,6.0,6.0,"$3,907.00",2,20,2,2,20,20,2.0,20.0,,t,7,12,12,12,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.18
10966,1015546369672930736,20241200000000.0,516935257,28/05/23,t,6.0,6.0,"['email', 'phone']",t,t,Waverley,,-33.89745,151.24467,2,1.0,1.0,1.0,$350.00,6,365,6,6,365,365,6.0,365.0,,t,18,48,78,259,08/12/24,0,0,0,,,,,,,,f,5,2,3,0,
10973,1018585829359584015,20241200000000.0,326403594,11/01/20,t,41.0,54.0,"['email', 'phone']",t,t,North Sydney,,-33.84844,151.21301,6,1.0,3.0,4.0,$628.00,3,365,3,3,1125,1125,3.0,1125.0,,t,24,47,74,233,08/12/24,14,11,0,5.0,4.93,5.0,4.86,5.0,5.0,4.93,f,41,41,0,0,1.08
10976,1018989264514987087,20241200000000.0,258055539,25/04/19,t,60.0,97.0,"['email', 'phone']",t,t,Hurstville,,-33.9461471,151.0914684,7,2.0,4.0,4.0,$211.00,3,365,2,14,365,365,12.6,365.0,,t,6,15,25,94,08/12/24,32,30,3,4.66,4.75,4.69,4.81,4.88,4.53,4.69,f,54,54,0,0,2.49
10978,1019008574472015326,20241200000000.0,2450066,23/05/12,t,109.0,166.0,"['email', 'phone']",t,t,Waverley,,-33.8978441,151.269472,4,2.0,2.0,2.0,$572.00,5,89,5,21,1125,1125,15.6,1125.0,,t,1,26,47,218,08/12/24,9,9,2,4.89,4.89,5.0,4.78,4.78,5.0,4.78,f,106,106,0,0,0.78
10980,1015702401507017091,20241200000000.0,35991484,16/06/15,t,2.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.87302,151.22743,1,1.0,1.0,1.0,$155.00,3,365,3,3,365,365,3.0,365.0,,t,18,18,18,18,08/12/24,13,10,0,5.0,5.0,5.0,5.0,5.0,4.85,4.54,t,2,1,1,0,1.0
