,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13550,1161149148413615674,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79225,151.28674,6,2.5,3.0,4.0,$377.00,1,1125,1,90,1125,1125,66.4,1125.0,,t,0,4,13,218,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
13551,1161152667791420875,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87744,151.23268,4,,2.0,,,1,1125,1,7,5,1125,4.4,876.1,,t,0,0,0,0,08/12/24,3,3,0,4.67,4.0,5.0,4.67,5.0,5.0,4.67,t,179,179,0,0,0.5
13567,1156189966761805430,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89916,151.26159,5,2.5,3.0,4.0,$714.00,1,1125,1,7,5,1125,4.4,876.1,,t,1,22,22,22,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
13608,1157096672392160034,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Canada Bay,,-33.82663061,151.08442418294075,4,2.0,2.0,0.0,$302.00,2,365,2,2,365,365,2.0,365.0,,t,29,59,89,89,08/12/24,6,6,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.94
13609,1157121791276806917,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.74378693,151.13808149088555,6,2.5,3.0,4.0,$294.00,3,365,3,3,365,365,3.0,365.0,,t,23,53,83,83,08/12/24,1,1,0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,f,106,106,0,0,0.2
13625,1163486772639123838,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Burwood,,-33.8715904,151.1110798,2,3.0,1.0,1.0,$79.00,1,89,1,3,89,89,2.9,89.0,,t,24,54,84,359,08/12/24,7,7,0,3.86,4.0,3.57,4.57,4.0,4.57,3.71,t,173,11,162,0,1.16
13751,1170659135642925300,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7543458,151.1493771,2,2.0,1.0,1.0,$70.00,1,89,1,3,89,89,2.9,89.0,,t,27,57,87,177,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,173,11,162,0,0.81
13752,1170680613879600416,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.75407,151.148922,1,2.0,1.0,1.0,$56.00,2,365,1,3,365,365,2.9,365.0,,t,28,58,88,113,08/12/24,5,5,1,3.8,3.8,3.8,4.6,3.8,3.6,3.8,t,173,11,162,0,0.93
13755,1170723019411861313,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8847552,151.202007,2,1.0,1.0,1.0,$111.00,1,89,1,3,89,89,2.9,89.0,,t,26,53,83,358,08/12/24,6,6,1,3.83,4.17,4.5,4.83,4.83,4.67,3.83,t,173,11,162,0,1.0
13775,1170845343621857757,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.84995389,151.0734271194617,4,2.0,2.0,2.0,$288.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,91,08/12/24,7,7,1,4.86,4.83,4.83,4.5,4.83,5.0,4.5,f,106,106,0,0,1.24
13785,1167004400360040991,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Auburn,,-33.86984,151.03601,4,2.0,1.0,2.0,$89.00,4,365,1,3,365,365,2.9,365.0,,t,10,37,67,342,08/12/24,9,9,2,3.89,3.78,4.0,4.11,4.11,3.89,4.11,t,173,11,162,0,1.41
13792,1171360489490844608,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.75407,151.148922,1,2.0,1.0,1.0,$63.00,2,365,1,3,365,365,2.9,365.0,,t,10,40,70,95,08/12/24,9,9,0,4.44,4.44,4.22,4.78,4.33,4.56,4.22,t,173,11,162,0,1.65
13807,1167085812506105191,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Warringah,,-33.76130276,151.29421513430088,4,2.0,2.0,2.0,$245.00,15,365,3,15,365,365,12.6,365.0,,t,5,5,5,5,08/12/24,0,0,0,,,,,,,,t,111,111,0,0,
13809,1167109750998904596,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,2,1.0,1.0,1.0,$143.00,2,365,1,3,365,365,2.9,365.0,,t,22,52,82,357,08/12/24,7,7,2,4.29,4.43,4.14,4.71,4.57,4.71,4.14,t,173,11,162,0,1.23
13825,1172106299614813391,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88101,151.17848,2,1.0,1.0,1.0,$139.00,28,365,3,28,365,365,22.3,365.0,,t,27,57,73,164,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,111,111,0,0,0.28
13871,1173374195576131838,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87803,151.24582,6,1.0,3.0,4.0,$412.00,1,1125,1,4,4,1125,3.4,871.1,,t,13,13,13,94,08/12/24,2,2,0,5.0,5.0,5.0,4.5,4.5,5.0,4.5,t,179,179,0,0,0.39
13941,1178503472387890601,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Willoughby,,-33.8190533,151.1970382,6,,3.0,,,15,365,5,15,365,365,14.4,365.0,,t,1,1,1,1,08/12/24,4,4,2,4.5,4.75,4.75,4.75,4.75,4.75,4.5,t,111,111,0,0,0.98
13944,1178559967845798716,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Sydney,,-33.86902,151.20437,6,1.0,0.0,3.0,$323.00,2,365,2,21,365,365,11.5,365.0,,t,17,36,36,36,08/12/24,3,3,0,3.67,4.67,4.33,3.33,3.33,5.0,4.67,f,32,32,0,0,0.58
13953,1175515304468322455,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89803,151.26933,5,2.0,3.0,3.0,$553.00,1,1125,1,14,5,1125,9.2,876.1,,t,0,20,32,233,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.38
13956,1178651924832676231,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.84561508,151.22984837571232,2,1.0,1.0,1.0,$160.00,15,365,5,15,365,365,11.0,365.0,,t,9,31,35,92,08/12/24,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,111,111,0,0,0.46
14025,1176524452575690538,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.84132193,151.24638862226405,10,,5.0,,,90,1125,90,90,7,1125,90.0,883.8,,t,0,11,11,11,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14028,1181318550388443370,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.83055,151.22412,6,3.0,3.0,3.0,$410.00,1,1125,1,4,4,1125,3.4,871.1,,t,6,27,57,148,08/12/24,3,3,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,t,179,179,0,0,0.59
14038,1181577262174287569,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89732583,151.25307110965662,4,1.0,2.0,2.0,$161.00,1,1125,1,7,5,1125,4.4,876.1,,t,0,1,31,306,08/12/24,1,1,0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,t,179,179,0,0,0.22
14070,1187200808947344744,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88889245,151.2673780407657,9,3.0,4.0,4.0,$776.00,1,1125,1,5,5,1125,4.9,876.1,,t,18,18,18,18,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14108,1187951298561691865,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8838731,151.2084937,2,1.0,1.0,1.0,$138.00,4,365,1,3,365,365,2.9,365.0,,t,23,53,83,358,08/12/24,2,2,0,4.0,4.0,3.5,5.0,5.0,5.0,4.0,t,173,11,162,0,0.62
14121,1183569881869409664,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87329,151.22675,2,1.0,2.0,1.0,$179.00,1,1125,1,90,1125,1125,66.8,1125.0,,t,0,0,0,129,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14133,1183747087020966145,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Sydney,,-33.8690146,151.2043704,6,1.0,0.0,3.0,$323.00,2,365,2,21,365,365,11.5,365.0,,t,18,37,37,37,08/12/24,9,9,1,4.11,4.67,4.67,4.78,4.22,5.0,4.0,f,32,32,0,0,1.96
14141,1188586164078250068,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8873869,151.179892,4,2.0,2.0,2.0,$272.00,3,365,2,21,365,365,16.8,365.0,,t,14,40,70,345,08/12/24,13,13,0,4.54,4.54,4.62,4.0,4.31,4.77,4.23,t,194,194,0,0,2.64
14146,1188769647858213105,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88989,151.25505,8,,3.0,,,1,1125,1,5,5,1125,4.3,876.1,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14173,1189234203390729147,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.8389813,151.24421319075756,10,,5.0,,,1,1125,1,30,30,1125,27.6,946.4,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14243,1190930796600084132,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79757563,151.28351249559572,2,1.0,1.0,1.0,$230.00,15,365,5,15,1125,1125,12.1,1125.0,,t,6,14,30,121,08/12/24,6,6,1,4.67,4.67,4.83,5.0,4.83,5.0,4.5,t,111,111,0,0,1.68
14252,1186523344688058047,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8974,151.27345,6,3.0,3.0,4.0,$942.00,1,1125,1,7,5,1125,4.9,876.1,,t,2,2,2,2,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.4
14261,1191743448660555945,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Sydney,,-33.89277272,151.19869552692376,5,,2.0,,,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,0,08/12/24,5,5,0,5.0,4.8,4.8,5.0,5.0,5.0,4.8,f,106,106,0,0,1.23
14276,1192263628761694486,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.83824407,151.19936089281444,4,2.0,2.0,3.0,$250.00,15,365,5,15,365,365,12.6,365.0,,t,0,18,27,117,08/12/24,6,6,0,5.0,4.67,5.0,4.67,4.5,5.0,4.83,t,111,111,0,0,1.34
14292,1192520249498898459,20241200000000.0,97177917,2016-09-28,f,143.0,212.0,"['email', 'phone']",t,t,Auburn,,-33.8469416,151.05856079041305,5,2.0,2.0,3.0,$279.00,2,365,1,4,365,365,1.3,365.0,,t,13,36,59,141,08/12/24,22,22,6,4.73,4.91,4.82,4.68,4.77,4.95,4.68,t,1,1,0,0,6.23
14300,1197326394469183254,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.80496921,151.2920739809496,6,1.0,3.0,4.0,$400.00,15,365,5,15,1125,1125,13.8,1125.0,,t,1,6,36,217,08/12/24,1,1,0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,t,111,111,0,0,0.3
14345,1198180912654789179,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.82664602,151.22960591761338,2,1.0,1.0,1.0,$155.00,15,365,3,15,1125,1125,12.8,1125.0,,t,6,15,15,15,08/12/24,0,0,0,,,,,,,,t,111,111,0,0,
14357,1198208112771652839,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8839607,151.2084766,4,1.0,1.0,2.0,$194.00,2,365,1,3,365,365,2.9,365.0,,t,24,54,84,359,08/12/24,11,11,0,4.18,4.55,3.64,4.73,4.45,4.82,4.18,t,173,11,162,0,2.5
14372,1198862466356135450,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Lane Cove,,-33.81308281,151.17301447579342,4,1.0,2.0,2.0,$190.00,15,365,3,15,365,365,12.2,365.0,,t,8,31,31,190,08/12/24,4,4,1,4.25,4.25,5.0,5.0,5.0,5.0,4.25,f,111,111,0,0,0.94
14438,1200972504907835441,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.84233,151.22429,4,1.0,2.0,3.0,$276.00,5,365,3,5,365,365,5.0,365.0,,t,3,8,8,8,08/12/24,4,4,3,4.5,4.5,3.75,4.5,4.5,4.75,4.5,t,111,111,0,0,2.5
14441,1201172371610107474,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88299167,151.225027,8,4.0,4.0,4.0,$942.00,1,1125,1,30,7,1125,21.2,891.3,,t,2,8,30,84,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.26
14445,1196766835915159586,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89830796,151.26796707579334,4,1.0,2.0,2.0,$277.00,1,1125,1,5,4,1125,3.6,871.1,,t,0,0,0,221,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14460,1201700217502920608,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.86856797,151.18751446994403,4,2.0,2.0,3.0,$245.00,20,365,3,20,365,365,19.7,365.0,,t,2,19,32,122,08/12/24,2,2,0,4.5,5.0,4.5,4.0,4.5,5.0,3.5,f,111,111,0,0,0.57
14471,1201857890955135533,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89050882,151.2608817166746,4,1.0,2.0,3.0,$283.00,1,1125,1,5,4,1125,3.5,1049.7,,t,17,28,54,318,08/12/24,3,3,1,5.0,5.0,5.0,4.33,5.0,5.0,5.0,t,179,179,0,0,1.17
14472,1201882851964679801,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Auburn,,-33.87195,151.03442,2,2.5,1.0,1.0,$58.00,2,365,1,3,365,365,2.9,365.0,,t,18,48,78,353,08/12/24,6,6,0,4.17,4.0,3.5,4.67,4.17,4.0,4.33,t,173,11,162,0,1.31
14484,1201981930260263686,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Parramatta,,-33.80612286,150.9923257273898,6,2.5,3.0,4.0,$319.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,90,08/12/24,3,3,0,4.33,4.33,4.33,4.67,4.67,5.0,4.0,f,106,106,0,0,1.22
14520,1202601390184769721,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Botany Bay,,-33.92155,151.18579,5,,2.0,,,4,365,4,4,365,365,4.0,365.0,,t,7,33,63,64,08/12/24,0,0,0,,,,,,,,f,106,106,0,0,
14565,1206074164746125088,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88945342,151.19764554867675,4,1.0,2.0,2.0,$212.00,1,1125,1,5,4,1125,3.6,1049.7,,t,0,8,38,313,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.29
14577,1206151825810820464,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91603,151.25094,4,1.0,2.0,3.0,$202.00,15,365,5,15,365,365,12.4,365.0,,t,0,26,26,138,08/12/24,3,3,0,5.0,5.0,5.0,4.67,5.0,5.0,5.0,t,111,111,0,0,0.95
14623,1207170391611332928,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89032,151.27391,2,,1.0,,,1,1125,1,5,2,1125,2.2,860.9,,t,0,0,0,0,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.56
14701,1211461976285485694,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82599325,151.07979923019192,4,2.0,2.0,3.0,$301.00,2,365,2,2,365,365,2.0,365.0,,t,24,54,84,84,08/12/24,6,6,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,2.57
14738,1214205740307193058,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87323163,151.27295068377003,9,3.0,5.0,6.0,"$1,146.00",1,1125,1,7,5,1125,5.0,876.1,,t,2,18,18,18,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
14774,1212619833095515169,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Ryde,,-33.82375,151.12404,4,2.0,2.0,3.0,$195.00,15,365,3,15,365,365,12.8,365.0,,t,13,43,73,329,08/12/24,2,2,1,4.5,5.0,3.5,5.0,4.5,5.0,4.5,t,111,111,0,0,0.9
14783,1216154458475715532,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Parramatta,,-33.78647,151.07595,11,1.5,4.0,6.0,$189.00,4,365,3,7,365,365,3.5,365.0,,t,22,22,22,22,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
14796,1216227890711629076,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Randwick,,-33.9213025,151.22660405130117,4,1.0,2.0,3.0,$280.00,2,365,2,2,365,365,2.0,365.0,,t,17,47,77,78,08/12/24,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.89
14887,1219218273885124462,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.86633,151.19163,5,2.0,3.0,4.0,$278.00,15,365,3,15,365,365,13.3,365.0,,t,0,3,3,263,08/12/24,1,1,0,4.0,4.0,5.0,1.0,5.0,5.0,3.0,t,111,111,0,0,0.33
14888,1219234620083139829,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Parramatta,,-33.8154485,150.9997929,4,1.0,2.0,2.0,$195.00,3,365,3,21,365,365,14.0,365.0,,t,14,27,57,327,08/12/24,0,0,0,,,,,,,,t,194,194,0,0,
15004,1226441095509648109,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92005,151.25558,4,1.0,2.0,2.0,$250.00,20,365,3,20,365,365,16.5,365.0,,t,8,14,14,211,08/12/24,6,6,3,4.5,4.67,4.5,3.83,4.67,5.0,4.5,t,111,111,0,0,2.54
15038,1227135193332410225,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Ryde,,-33.7796244,151.11553600575556,4,1.0,2.0,3.0,$268.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,365,08/12/24,1,1,0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,f,106,106,0,0,0.29
15066,1232437161062760085,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Hornsby,,-33.77019782,151.07820348622786,6,2.0,3.0,3.0,$207.00,2,365,2,2,365,365,2.0,365.0,,t,21,51,81,81,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.73
15083,1232843567046302367,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88672481,151.2312696041624,6,2.0,3.0,3.0,$412.00,1,1125,1,21,4,1125,13.4,871.1,,t,11,41,54,329,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
15091,1228671456490566950,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Sydney,,-33.86902,151.20437,6,1.0,0.0,3.0,$323.00,2,365,2,21,365,365,11.5,365.0,,t,19,43,43,43,08/12/24,5,5,0,3.6,4.6,3.6,4.6,4.2,5.0,3.8,f,32,32,0,0,1.52
15095,1232871878606690988,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.799083,151.2778144,2,1.0,1.0,1.0,$240.00,28,365,5,28,365,365,23.1,365.0,,t,2,2,3,224,08/12/24,4,4,2,5.0,4.75,5.0,3.5,4.5,5.0,4.75,f,111,111,0,0,1.9
15121,1229589611488567896,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89949,151.26585,6,2.0,3.0,3.0,$756.00,1,1125,1,7,5,1125,4.4,876.1,,t,2,8,8,8,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
15128,1232952641020717749,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8880835,151.278977,4,1.0,2.0,3.0,$357.00,3,365,2,21,365,365,13.9,365.0,,t,10,30,30,30,08/12/24,0,0,0,,,,,,,,t,194,194,0,0,
15146,1233596442907250129,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8227395,151.1962312,2,1.0,0.0,1.0,$149.00,28,365,3,28,365,365,23.4,365.0,,t,10,40,70,345,08/12/24,2,2,0,4.5,4.5,4.5,4.5,5.0,4.5,4.0,t,111,111,0,0,0.71
15168,1233901025077322288,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79647544,151.25962421430674,8,3.5,4.0,4.0,$810.00,1,1125,1,5,5,1125,4.9,876.1,,t,13,38,38,38,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
15169,1233921070199101158,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8404528,151.2125821,2,1.0,1.0,1.0,$264.00,3,365,2,21,365,365,13.9,365.0,,t,9,39,43,43,08/12/24,6,6,3,3.67,4.33,3.67,4.67,4.0,4.67,3.67,t,194,194,0,0,3.53
15203,1231657980107917146,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.8162234,151.2498863,12,3.5,5.0,7.0,"$1,000.00",28,365,5,28,365,365,22.6,365.0,,t,0,29,59,334,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,111,111,0,0,1.0
15216,1235145222768880299,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.86545,151.25328,6,2.0,3.0,4.0,$471.00,1,1125,1,21,4,1125,13.4,1049.7,,t,5,19,19,271,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
15336,1239403601708757470,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8403073,151.2133562,6,1.0,3.0,3.0,$429.00,3,365,2,21,365,365,13.9,365.0,,t,9,38,64,339,08/12/24,7,7,1,4.71,5.0,4.86,5.0,4.86,4.86,4.71,t,194,194,0,0,2.53
15346,1242464472389141129,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89242,151.26506,4,1.0,1.0,2.0,$228.00,1,1125,1,5,4,1125,3.5,1049.7,,t,13,34,64,339,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
15347,1242467449418187796,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Ryde,,-33.7976569,151.1040085,6,3.0,3.0,4.0,$263.00,3,365,2,21,365,365,13.9,365.0,,t,10,21,51,326,08/12/24,2,2,1,3.0,4.0,4.5,4.0,3.0,4.0,2.5,t,194,194,0,0,0.94
15349,1242515054020587277,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Rockdale,,-33.9508087,151.1156304,8,2.0,4.0,5.0,$429.00,3,365,2,21,365,365,14.0,365.0,,t,22,52,82,357,08/12/24,4,4,1,3.75,3.75,3.75,4.25,4.0,4.5,3.75,t,194,194,0,0,1.69
15350,1242515672829644788,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.80256,151.2878093,6,1.5,3.0,4.0,$559.00,3,365,3,21,365,365,14.0,365.0,,t,8,27,57,332,08/12/24,3,3,0,4.67,4.67,5.0,5.0,4.67,5.0,4.67,t,194,194,0,0,1.14
15357,1240148382416970988,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.75591307,151.1485266099784,2,1.0,1.0,1.0,$188.00,2,365,2,2,365,365,2.0,365.0,,t,19,49,79,354,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.83
15371,1243063655502581716,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8847552,151.202007,2,1.0,1.0,1.0,$101.00,4,365,1,3,365,365,2.9,365.0,,t,15,40,70,338,08/12/24,8,8,3,4.0,3.88,3.63,4.25,4.38,4.88,4.0,t,173,11,162,0,3.87
