,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16361,1274176853260433145,20241200000000.0,25116043,2014-12-22,f,3.0,4.0,"['email', 'phone']",t,t,Auburn,,-33.86516,151.05048,6,2.0,3.0,3.0,$350.00,2,30,1,2,30,30,2.0,30.0,,t,3,18,25,58,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,1.0
16362,1277377166560096462,20241200000000.0,592199499,2024-07-25,f,8.0,11.0,"['email', 'phone']",t,t,Sydney,,-33.8626769,151.2017208,6,2.5,3.0,3.0,$623.00,2,365,1,3,365,365,2.1,365.0,,t,21,51,81,138,08/12/24,3,3,3,4.33,4.0,5.0,2.0,3.67,5.0,4.67,t,8,8,0,0,3.0
16366,1277781877001098030,20241200000000.0,593717627,2024-02-08,f,2.0,2.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0390656,151.1426513,6,2.0,2.0,3.0,$401.00,2,365,2,5,365,365,4.0,365.0,,t,14,41,71,346,08/12/24,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,2.0
16370,1277844074004739520,20241200000000.0,371115048,2020-08-10,f,29.0,36.0,"['email', 'phone']",t,t,Sydney,,-33.8602142,151.2038356,10,2.0,4.0,6.0,$582.00,2,1125,1,4,1125,1125,2.1,1125.0,,t,8,19,37,285,08/12/24,3,3,2,4.67,4.33,4.0,5.0,5.0,5.0,4.67,f,26,26,0,0,2.57
16373,1274202901420620475,20241200000000.0,100724268,2016-10-22,,16.0,44.0,"['email', 'phone']",t,t,Canada Bay,,-33.86864,151.10415,14,4.0,6.0,8.0,$502.00,2,365,2,21,365,365,8.7,365.0,,t,17,47,77,78,08/12/24,0,0,0,,,,,,,,t,11,11,0,0,
16375,1274319980376320179,20241200000000.0,508942455,2023-07-04,f,27.0,46.0,['phone'],t,t,Holroyd,,-33.84768005,150.96283897097075,2,2.0,1.0,1.0,$60.00,1,365,1,1,365,365,1.0,365.0,,t,7,37,67,342,08/12/24,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,t,26,0,26,0,1.0
16376,1274320912555210014,20241200000000.0,508942455,2023-07-04,f,27.0,46.0,['phone'],t,t,Holroyd,,-33.84625861,150.96312208622325,2,2.0,1.0,1.0,$60.00,1,365,1,1,365,365,1.0,365.0,,t,11,41,71,346,08/12/24,0,0,0,,,,,,,,t,26,0,26,0,
16377,1277849496227875497,20241200000000.0,11916216,2014-03-02,f,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.6502898,151.3147909,4,,2.0,2.0,$400.00,1,7,1,1,7,7,1.0,7.0,,t,13,42,69,344,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16378,1277866297129179373,20241200000000.0,435524711,2021-10-12,t,3.0,3.0,"['email', 'phone']",t,t,Manly,,-33.79581752,151.25921691985175,8,3.0,4.0,2.0,"$1,300.00",10,365,10,10,365,365,10.0,365.0,,t,7,12,42,132,08/12/24,0,0,0,,,,,,,,f,3,3,0,0,
16379,1277875313010267512,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Auburn,,-33.8455298,151.0579443,4,2.0,2.0,2.0,$320.00,3,365,2,21,365,365,14.0,365.0,,t,19,49,76,345,08/12/24,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,194,194,0,0,3.0
16383,1277949858161182253,20241200000000.0,132288219,2017-05-28,f,76.0,110.0,"['email', 'phone']",t,t,Parramatta,,-33.80975549,151.00821369829174,5,2.0,2.0,3.0,$197.00,3,365,3,5,365,365,3.2,365.0,,t,25,52,82,83,08/12/24,0,0,0,,,,,,,,f,65,65,0,0,
16384,1277965436776832656,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88388,151.28081,6,2.0,3.0,4.0,"$1,102.00",1,1125,1,21,5,1125,12.2,1054.7,,t,0,1,27,272,08/12/24,2,2,2,4.5,3.5,4.5,5.0,5.0,5.0,4.5,t,179,179,0,0,2.0
16386,1274321952169258790,20241200000000.0,508942455,2023-07-04,f,27.0,46.0,['phone'],t,t,Holroyd,,-33.84843878,150.96284413605082,2,2.0,1.0,1.0,$60.00,1,365,1,1,365,365,1.0,365.0,,t,12,42,72,347,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,26,0,26,0,0.83
16387,1274323102005542476,20241200000000.0,508942455,2023-07-04,f,27.0,46.0,['phone'],t,t,Holroyd,,-33.84661034,150.96469306541164,4,2.0,1.0,1.0,$80.00,1,365,1,1,365,365,1.0,365.0,,t,6,36,65,325,08/12/24,0,0,0,,,,,,,,t,26,0,26,0,
16388,1274349420180698245,20241200000000.0,518286771,2023-04-06,f,17.0,102.0,"['email', 'phone']",t,t,Sydney,,-33.8809725,151.1983831,6,2.0,3.0,3.0,$160.00,6,365,6,6,365,365,6.0,365.0,,t,12,16,16,16,08/12/24,0,0,0,,,,,,,,f,17,17,0,0,
16389,1274385893375193371,20241200000000.0,229774508,2018-09-12,f,3.0,5.0,"['email', 'phone']",t,t,Canterbury,,-33.94059,151.05383,8,2.0,3.0,4.0,$191.00,2,365,2,2,365,365,2.0,365.0,,t,11,23,48,292,08/12/24,2,2,1,5.0,5.0,5.0,5.0,5.0,4.5,5.0,t,3,3,0,0,1.67
16392,1274485788736695864,20241200000000.0,229516698,2018-07-12,,4.0,4.0,"['email', 'phone']",t,t,Canada Bay,,-33.82995807,151.08758106068814,6,2.5,3.0,4.0,$281.00,1,365,1,1,365,365,1.0,365.0,,t,2,9,25,89,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,1.0
16395,1278035938964846686,20241200000000.0,652301486,2024-09-16,f,1.0,1.0,"['email', 'phone']",t,f,Manly,,-33.80327982,151.2902371238037,10,3.5,5.0,5.0,"$2,200.00",7,53,7,7,53,53,7.0,53.0,,t,5,24,24,92,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16396,1278063055235591086,20241200000000.0,592199499,2024-07-25,f,8.0,11.0,"['email', 'phone']",t,t,Blacktown,,-33.7119875,150.916121,10,,5.0,,,2,365,2,3,365,365,2.1,365.0,,t,24,47,47,47,08/12/24,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,8,8,0,0,3.0
16397,1278102653287451998,20241200000000.0,70276625,2016-04-05,f,2.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.90843864,151.20937354712302,4,2.0,2.0,2.0,$265.00,1,365,1,1,365,365,1.0,365.0,,t,11,25,36,36,08/12/24,0,0,0,,,,,,,,f,2,2,0,0,
16406,1274799736077247432,20241200000000.0,28532884,2015-01-03,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.79756423,151.28320712596178,6,2.0,3.0,3.0,"$1,049.00",4,7,3,4,7,7,4.0,7.0,,t,7,14,44,319,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16408,1274819524011865657,20241200000000.0,6599322,2013-05-27,t,12.0,13.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.7963714,151.2806874,7,2.0,3.0,4.0,$500.00,1,365,1,1,365,365,1.0,365.0,,t,7,25,39,300,08/12/24,0,0,0,,,,,,,,f,12,12,0,0,
16409,1278200035573004348,20241200000000.0,484473459,2022-10-21,f,78.0,111.0,"['email', 'phone']",t,t,Canada Bay,,-33.8304169,151.0843024,6,2.0,3.0,3.0,$258.00,2,30,1,5,30,30,4.1,30.0,,t,19,35,35,35,08/12/24,2,2,1,4.5,4.5,4.5,4.5,5.0,4.5,4.0,f,53,53,0,0,1.67
16410,1278203485812941505,20241200000000.0,508456368,2023-04-04,f,32.0,37.0,"['email', 'phone']",t,t,Parramatta,,-33.81862031,151.0038076437354,6,2.0,2.0,3.0,$178.00,3,365,1,3,365,365,2.7,365.0,,t,2,15,26,104,08/12/24,0,0,0,,,,,,,,f,27,27,0,0,
16411,1278220453877738973,20241200000000.0,510052112,2023-04-14,f,59.0,65.0,"['email', 'phone']",t,t,The Hills Shire,,-33.7431602,151.04581329396453,7,2.0,4.0,4.0,$170.00,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,180,08/12/24,0,0,0,,,,,,,,t,53,53,0,0,
16413,1278437694640692670,20241200000000.0,396300847,2021-10-04,f,1.0,2.0,"['email', 'phone']",t,t,North Sydney,,-33.827422,151.2190532,5,2.0,2.0,3.0,$304.00,7,300,3,90,180,300,69.2,210.1,,t,3,18,48,323,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16415,1278461652818008556,20241200000000.0,101139031,2016-10-24,f,75.0,330.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8921655,151.2711131,10,2.0,4.0,5.0,$817.00,5,45,4,4,45,45,4.0,45.0,,t,17,47,55,55,08/12/24,0,0,0,,,,,,,,f,66,66,0,0,
16424,1274932641822716663,20241200000000.0,548600678,2023-11-28,f,1.0,3.0,['phone'],f,t,Lane Cove,,-33.82396099,151.19525338465576,6,2.0,3.0,4.0,$373.00,2,365,2,2,365,365,2.0,365.0,,t,25,26,27,27,08/12/24,1,1,1,3.0,4.0,3.0,4.0,4.0,4.0,3.0,t,1,1,0,0,1.0
16428,1278531074100087464,20241200000000.0,326403594,2020-11-01,t,41.0,54.0,"['email', 'phone']",t,t,Canada Bay,,-33.8288837,151.0867412,6,2.5,3.0,4.0,$269.00,4,365,3,4,1125,1125,4.0,1125.0,,t,22,52,82,357,08/12/24,0,0,0,,,,,,,,t,41,41,0,0,
16429,1278567238507581855,20241200000000.0,185126628,2018-04-19,f,82.0,104.0,"['email', 'phone']",t,t,The Hills Shire,,-33.77548,151.03646,10,2.5,5.0,4.0,$407.00,2,365,1,2,365,365,2.0,365.0,,t,12,34,53,81,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,76,76,0,0,1.0
16432,1278614728028967780,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88101,151.2785,8,4.0,5.0,5.0,$894.00,1,1125,1,5,5,1125,4.2,1054.7,,t,15,26,26,26,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
16433,1278614887951707384,20241200000000.0,173263432,2018-02-13,t,30.0,33.0,"['email', 'phone']",t,t,Pittwater,,-33.66139,151.32199,8,2.5,4.0,5.0,"$2,100.00",5,25,5,5,25,25,5.0,25.0,,t,5,24,24,24,08/12/24,0,0,0,,,,,,,,f,24,24,0,0,
16434,1278641886473301981,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89265934,151.26133034126423,6,2.0,3.0,3.0,$358.00,1,1125,1,30,4,1125,20.8,1049.7,,t,24,27,27,216,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
16435,1281111676498949162,20241200000000.0,590100897,2024-07-16,f,67.0,86.0,"['email', 'phone']",t,t,Hornsby,,-33.77305,151.08624,4,2.0,2.0,1.0,$263.00,1,365,1,1,365,365,1.0,365.0,,t,0,20,50,325,08/12/24,0,0,0,,,,,,,,f,65,65,0,0,
16436,1281330407974229610,20241200000000.0,3243013,2012-08-13,f,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.6316905,151.3261771,9,3.0,4.0,5.0,$700.00,7,24,7,7,24,24,7.0,24.0,,t,9,20,47,47,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16438,1281386931249912773,20241200000000.0,221955779,2018-10-22,f,2.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.8710128,151.2388646,2,,1.0,,,2,365,1,2,365,365,2.0,365.0,,,1,1,1,1,08/12/24,0,0,0,,,,,,,,f,2,1,1,0,
16439,1278650464834824192,20241200000000.0,109394037,2017-01-01,f,1.0,4.0,"['email', 'phone']",t,t,Parramatta,,-33.8178031,151.0165848,2,1.5,1.0,1.0,$82.00,2,365,2,2,365,365,2.0,365.0,,t,16,41,41,109,08/12/24,4,4,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,3.43
16441,1278704316496479460,20241200000000.0,261432822,2019-12-05,,14.0,16.0,"['email', 'phone', 'work_email']",t,t,Auburn,,-33.82475385,151.07727078704508,4,2.0,2.0,2.0,$177.00,2,365,2,2,365,365,2.0,365.0,,t,20,48,78,78,08/12/24,4,4,4,4.0,4.25,4.25,4.0,4.75,4.5,4.25,f,6,6,0,0,4.0
16442,1278728045577378103,20241200000000.0,574265799,2024-04-25,f,4.0,4.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.04023,151.14248,2,,1.0,,,100,365,1,1,999,999,1.0,999.0,,t,22,50,71,332,08/12/24,0,0,0,,,,,,,,t,4,4,0,0,
16445,1278755127378656278,20241200000000.0,25014687,2014-12-19,t,47.0,55.0,"['email', 'phone']",t,t,Waverley,,-33.89008822,151.28468427588916,10,4.0,5.0,5.0,"$8,400.00",7,365,7,7,365,365,7.0,365.0,,t,8,36,66,341,08/12/24,0,0,0,,,,,,,,f,46,46,0,0,
16446,1278786175047310448,20241200000000.0,17860264,2014-09-07,t,3.0,3.0,"['email', 'phone']",t,t,Randwick,,-33.9152019,151.2516072,6,2.0,3.0,3.0,$784.00,5,365,2,14,365,365,12.5,365.0,,t,30,60,90,181,08/12/24,0,0,0,,,,,,,,f,3,3,0,0,
16449,1281402080669605165,20241200000000.0,652510706,2024-09-17,f,6.0,7.0,"['email', 'phone']",t,t,Canada Bay,,-33.82854,151.08742,6,2.0,3.0,3.0,$431.00,1,365,1,4,365,365,3.8,365.0,,t,23,53,83,84,08/12/24,0,0,0,,,,,,,,f,6,6,0,0,
16451,1281439470895148028,20241200000000.0,41992010,2015-08-20,f,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.87514,151.19658,4,2.0,2.0,2.0,"$1,200.00",1,365,1,1,365,365,1.0,365.0,,t,6,10,10,170,08/12/24,0,0,0,,,,,,,,t,2,1,1,0,
16453,1281488177976667562,20241200000000.0,114265364,2017-01-31,f,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.08079,151.14364,8,4.0,4.0,5.0,"$1,250.00",2,365,2,2,365,365,2.0,365.0,,,19,49,79,354,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16454,1281493239742264851,20241200000000.0,154270172,2017-12-10,f,1.0,1.0,"['email', 'phone']",t,t,Canada Bay,,-33.82848,151.08704,6,2.5,3.0,3.0,$311.00,2,365,2,2,365,365,2.0,365.0,,t,19,32,62,86,08/12/24,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,2.0
16456,1281564000642914352,20241200000000.0,590100897,2024-07-16,f,67.0,86.0,"['email', 'phone']",t,t,North Sydney,,-33.83682,151.20545,5,2.0,2.0,3.0,$213.00,1,365,1,1,365,365,1.0,365.0,,t,1,1,2,180,08/12/24,1,1,1,4.0,4.0,5.0,2.0,3.0,5.0,5.0,f,65,65,0,0,1.0
16457,1281590843286721525,20241200000000.0,8350695,2013-08-23,f,1.0,2.0,"['email', 'phone']",t,t,Randwick,,-33.9264116,151.2559833,4,2.0,2.0,3.0,$739.00,4,40,4,14,40,40,4.5,40.0,,t,29,38,45,46,08/12/24,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,2.0
16459,1281612396499599919,20241200000000.0,108339853,2016-12-24,,10.0,11.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87454,151.18475,2,,1.0,,,3,365,3,4,365,365,3.0,365.0,,t,7,9,9,9,08/12/24,0,0,0,,,,,,,,t,5,5,0,0,
16461,1278819532771610037,20241200000000.0,659684547,2024-10-30,f,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.9069136,151.2122932,4,2.0,2.0,2.0,$287.00,2,365,2,2,365,365,2.0,365.0,,t,16,44,56,57,08/12/24,1,1,1,4.0,5.0,5.0,4.0,5.0,5.0,4.0,f,1,1,0,0,1.0
16463,1279198082661096608,20241200000000.0,657524136,2024-10-16,f,3.0,3.0,['phone'],f,t,Warringah,,-33.78089865,151.28853117503306,10,,5.0,,,1,365,1,7,365,365,1.5,365.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16464,1279203923684502013,20241200000000.0,24492518,2014-04-12,t,5.0,5.0,"['email', 'phone']",t,t,Waverley,,-33.89799,151.27305,4,2.0,2.0,2.0,$396.00,5,365,3,5,365,365,5.0,365.0,,t,4,4,4,41,08/12/24,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,1.82
16468,1279293277793594286,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.823043,151.1978559,5,,3.0,,,60,365,60,60,365,365,60.0,365.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,f,111,111,0,0,
16470,1281653690394049290,20241200000000.0,106965445,2016-11-12,f,1.0,2.0,"['email', 'phone']",t,t,Holroyd,,-33.82457969,150.93104964996922,8,3.0,4.0,4.0,"$1,200.00",5,28,5,5,28,28,5.0,28.0,,t,15,31,31,187,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16474,1281716328948680935,20241200000000.0,296875846,2019-09-22,f,1.0,1.0,['phone'],f,f,Pittwater,,-33.6413668,151.32082269252345,15,3.5,6.0,10.0,"$1,579.00",2,365,2,2,365,365,2.0,365.0,,,21,43,70,155,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16475,1281724572564912482,20241200000000.0,132288219,2017-05-28,f,76.0,110.0,"['email', 'phone']",t,t,Hornsby,,-33.7086863,151.1083897,5,2.0,2.0,3.0,$186.00,3,365,3,3,365,365,3.0,365.0,,t,20,48,78,79,08/12/24,0,0,0,,,,,,,,f,65,65,0,0,
16478,1281802669429599977,20241200000000.0,8504099,2013-08-29,f,3.0,10.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.87963188,151.2750378108537,6,3.0,3.0,3.0,$503.00,1,365,3,4,365,365,4.0,365.0,,t,10,18,18,18,08/12/24,0,0,0,,,,,,,,t,3,3,0,0,
16479,1279303491348255854,20241200000000.0,16026854,2014-05-27,t,63.0,238.0,"['email', 'phone']",t,t,Woollahra,,-33.87554401,151.24265365947102,6,3.5,3.0,3.0,"$2,571.00",14,365,14,14,90,365,14.0,119.2,,t,28,58,88,363,08/12/24,0,0,0,,,,,,,,f,59,59,0,0,
16480,1279353533859544640,20241200000000.0,24721535,2014-11-12,f,76.0,101.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.66457,151.30915,10,6.0,5.0,5.0,"$3,562.00",2,1125,2,7,7,1125,6.9,61.5,,t,29,54,54,54,08/12/24,0,0,0,,,,,,,,f,70,70,0,0,
16481,1279360195411871721,20241200000000.0,322665025,2019-12-30,f,4.0,5.0,"['email', 'phone']",t,t,Camden,,-34.02862295,150.76592855261498,12,2.5,6.0,6.0,$249.00,1,365,1,10,365,365,1.7,365.0,,t,13,38,68,69,08/12/24,0,0,0,,,,,,,,t,4,4,0,0,
16482,1279362626469592525,20241200000000.0,121457579,2017-03-19,f,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.88324637,151.21008639604145,5,,2.0,,,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,08/12/24,1,1,1,4.0,4.0,2.0,5.0,5.0,5.0,3.0,f,1,1,0,0,1.0
16483,1279366090796467918,20241200000000.0,143828481,2017-02-08,f,1.0,1.0,"['email', 'phone']",t,f,Rockdale,,-33.9342352,151.1550984,4,2.0,2.0,2.0,$190.00,3,365,3,3,365,365,3.0,365.0,,t,20,50,80,81,08/12/24,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,3.0
16484,1279382773539462113,20241200000000.0,15509433,2014-05-14,t,2.0,4.0,"['email', 'phone']",t,t,Waverley,,-33.88657,151.27045,8,3.0,4.0,4.0,"$1,300.00",5,365,1,5,365,365,5.0,365.0,,t,10,22,22,28,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
16485,1279391000838787761,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88375,151.22759,8,4.5,4.0,5.0,$894.00,1,1125,1,7,5,1125,5.0,876.1,,t,1,22,22,47,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
16488,1281820102842838647,20241200000000.0,592199499,2024-07-25,f,8.0,11.0,"['email', 'phone']",t,t,Auburn,,-33.83014,151.07198,6,2.0,2.0,3.0,$221.00,2,365,2,3,365,365,2.1,365.0,,t,30,39,39,39,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,8,0,0,1.0
16489,1282086506646133567,20241200000000.0,185126628,2018-04-19,f,82.0,104.0,"['email', 'phone']",t,t,The Hills Shire,,-33.7454688,151.0254876,7,3.0,4.0,4.0,$469.00,3,365,3,3,365,365,3.0,365.0,,t,25,55,85,85,08/12/24,0,0,0,,,,,,,,f,76,76,0,0,
16490,1282101197227139300,20241200000000.0,508456368,2023-04-04,f,32.0,37.0,"['email', 'phone']",t,t,Rockdale,,-33.93337,151.15536,6,2.0,2.0,2.0,$182.00,1,365,1,1,365,365,1.0,365.0,,t,14,15,18,18,08/12/24,0,0,0,,,,,,,,f,27,27,0,0,
16493,1282119514110128160,20241200000000.0,25014687,2014-12-19,t,47.0,55.0,"['email', 'phone']",t,t,Randwick,,-33.92583807,151.25661074675975,7,2.0,4.0,4.0,"$2,000.00",7,365,7,7,365,365,7.0,365.0,,t,13,35,65,66,08/12/24,0,0,0,,,,,,,,f,46,46,0,0,
16498,1279415833165205543,20241200000000.0,548804248,2023-11-30,f,28.0,49.0,['phone'],t,t,Botany Bay,,-33.92405,151.18381,4,2.0,2.0,2.0,$157.00,5,365,3,5,5,365,5.0,360.1,,t,4,16,26,26,08/12/24,0,0,0,,,,,,,,f,28,28,0,0,
16500,1279473173816794726,20241200000000.0,1706470,2012-06-02,f,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.87817085,151.21323600411415,4,2.5,2.0,2.0,"$1,193.00",3,21,3,3,21,21,3.0,21.0,,t,29,59,89,90,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16502,1279477494191385454,20241200000000.0,550729367,2023-12-12,f,19.0,57.0,['phone'],t,t,Rockdale,,-33.93338153,151.1562116563182,2,,1.0,,,7,365,7,7,365,365,7.0,365.0,,t,5,5,5,5,08/12/24,0,0,0,,,,,,,,f,14,14,0,0,
16504,1282161110170779606,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7543458,151.1493771,1,2.0,1.0,1.0,$64.00,2,365,1,3,365,365,2.9,365.0,,t,23,53,83,173,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,173,11,162,0,1.0
16511,1282239586821064809,20241200000000.0,9982975,2013-11-13,f,1.0,5.0,"['email', 'phone']",t,t,Sydney,,-33.90681,151.21018,3,2.0,2.0,2.0,$314.00,7,14,7,7,14,14,7.0,14.0,,t,13,13,13,50,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
16512,1279519283190317204,20241200000000.0,132288219,2017-05-28,f,76.0,110.0,"['email', 'phone']",t,t,Campbelltown,,-34.0861392,150.7823113,14,2.5,5.0,7.0,$266.00,4,365,3,90,365,365,86.7,365.0,,t,21,51,81,82,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,65,65,0,0,1.0
16519,1279611058846940343,20241200000000.0,550045973,2023-08-12,f,12.0,14.0,"['email', 'phone']",t,t,Hornsby,,-33.6683162,151.035861,11,2.5,5.0,6.0,$414.00,2,365,2,2,365,365,2.0,365.0,,t,11,32,62,63,08/12/24,0,0,0,,,,,,,,f,11,11,0,0,
16524,1282275878305498739,20241200000000.0,574265799,2024-04-25,f,4.0,4.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.03964,151.14087,4,,1.0,,,100,365,1,1,999,999,1.0,999.0,,t,22,51,79,340,08/12/24,0,0,0,,,,,,,,t,4,4,0,0,
16532,1279935675939432377,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Willoughby,,-33.8000556,151.17971985871785,4,2.0,2.0,3.0,$215.00,70,365,70,70,365,365,70.0,365.0,,t,21,51,81,356,08/12/24,0,0,0,,,,,,,,f,111,111,0,0,
16533,1279938762731985981,20241200000000.0,514166735,2023-10-05,f,22.0,24.0,"['email', 'phone']",t,t,Penrith,,-33.7586245,150.7089056,8,2.5,4.0,4.0,$234.00,2,365,2,2,365,365,2.0,365.0,,t,19,38,38,38,08/12/24,0,0,0,,,,,,,,f,20,18,2,0,
16534,1279944180180916103,20241200000000.0,484473459,2022-10-21,f,78.0,111.0,"['email', 'phone']",t,t,Willoughby,,-33.7869163,151.2173931,7,3.0,4.0,5.0,$371.00,2,365,1,3,365,365,2.5,365.0,,t,17,41,68,69,08/12/24,0,0,0,,,,,,,,f,53,53,0,0,
16536,1279978826421351602,20241200000000.0,185126628,2018-04-19,f,82.0,104.0,"['email', 'phone']",t,t,Sydney,,-33.8836128,151.2027663,7,2.5,4.0,4.0,$586.00,2,365,2,2,365,365,2.0,365.0,,t,23,44,64,65,08/12/24,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,76,76,0,0,2.0
16542,1282302092014394740,20241200000000.0,130674685,2017-05-16,f,1.0,1.0,"['email', 'phone']",f,f,Camden,,-34.01662109,150.7858312102266,15,2.0,7.0,9.0,$700.00,3,365,2,3,365,365,2.4,365.0,,t,18,48,74,325,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
16544,1280038446984222675,20241200000000.0,659806489,2024-10-30,f,3.0,4.0,"['email', 'phone']",t,t,Penrith,,-33.7595472,150.7358478,8,3.0,4.0,4.0,$334.00,1,365,2,4,365,365,3.0,365.0,,t,21,51,81,220,08/12/24,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,2.0
16547,1280166897037928788,20241200000000.0,24721535,2014-11-12,f,76.0,101.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.68856515,151.30639507971156,8,2.0,4.0,5.0,"$1,561.00",2,1125,2,7,3,1125,3.3,41.2,,t,21,51,81,356,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,f,70,70,0,0,1.0
16550,1280253984590310566,20241200000000.0,547018083,2023-11-17,f,20.0,54.0,['phone'],t,t,Sydney,,-33.8784965,151.1965775,4,2.0,2.0,2.0,$172.00,6,365,3,6,356,365,6.0,364.9,,t,2,31,36,36,08/12/24,0,0,0,,,,,,,,f,20,20,0,0,
