,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16961,1292509484456549146,20241200000000.0,318810383,2019-12-18,f,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.88969,151.19652,1,2.0,1.0,1.0,$87.00,1,365,1,1,365,365,1.0,365.0,,t,22,49,74,75,08/12/24,0,0,0,,,,,,,,t,3,0,3,0,
16963,1292538301271953362,20241200000000.0,84492313,2016-07-18,f,14.0,18.0,"['email', 'phone']",t,t,Canterbury,,-33.9267744,151.15401333827646,4,1.0,1.0,1.0,$160.00,3,365,3,3,365,365,3.0,365.0,,t,0,0,0,11,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
16967,1290418937648842075,20241200000000.0,555219821,2024-08-01,f,1.0,1.0,"['email', 'phone']",t,t,Leichhardt,,-33.85455701,151.18432560229124,2,1.0,1.0,1.0,$150.00,1,1125,1,3,90,90,1.7,90.0,,t,26,56,86,86,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
16975,1292637154696355960,20241200000000.0,326403594,2020-11-01,t,41.0,54.0,"['email', 'phone']",t,t,Rockdale,,-33.933045,151.1543286,6,2.0,3.0,3.0,$191.00,4,365,4,4,1125,1125,4.0,1125.0,,t,22,52,82,173,08/12/24,0,0,0,,,,,,,,t,41,41,0,0,
16977,1292673161122498399,20241200000000.0,91961414,2016-08-26,t,105.0,141.0,"['email', 'phone']",t,t,Warringah,,-33.78377274,151.26638542359308,4,1.0,1.0,2.0,$224.00,1,1125,2,90,1125,1125,62.7,1125.0,,t,24,54,84,298,08/12/24,0,0,0,,,,,,,,t,101,86,15,0,
16980,1290797194019198507,20241200000000.0,165140060,2017-12-31,f,20.0,32.0,"['email', 'phone']",t,t,Lane Cove,,-33.81837667,151.15051140999813,8,2.5,4.0,4.0,$393.00,3,365,2,5,365,365,3.3,365.0,,t,21,51,74,74,08/12/24,0,0,0,,,,,,,,t,12,12,0,0,
16983,1290901149644991359,20241200000000.0,224327138,2018-05-11,f,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.87733133,151.21970515698197,4,1.0,1.0,2.0,$181.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,12,37,53,316,08/12/24,3,3,3,4.67,4.67,4.67,5.0,5.0,4.67,4.0,t,2,2,0,0,3.0
16990,1292955519574757288,20241200000000.0,54810783,2016-01-16,f,1.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.7033494,151.2804474,3,1.0,1.0,1.0,$84.00,10,40,10,10,40,40,10.0,40.0,,t,21,39,39,137,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
16993,1293031368753389812,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.83850104,151.21383547806346,2,1.0,1.0,1.0,$140.00,15,365,3,15,365,365,11.5,365.0,,t,6,17,23,251,08/12/24,0,0,0,,,,,,,,t,111,111,0,0,
16995,1293056362285708039,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8839036,151.2086619,1,2.0,1.0,1.0,$104.00,1,89,1,3,89,89,2.9,89.0,,t,18,48,78,353,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
16999,1291249414616358222,20241200000000.0,318810383,2019-12-18,f,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.88950194,151.1965765892684,1,1.0,1.0,1.0,$79.00,1,365,1,1,365,365,1.0,365.0,,t,6,15,25,26,08/12/24,3,3,3,3.67,4.33,4.0,4.67,5.0,5.0,4.67,t,3,0,3,0,3.0
17002,1291513635764029972,20241200000000.0,15754670,2014-05-20,t,1.0,6.0,"['email', 'phone']",t,t,Botany Bay,,-33.93334377,151.20370332050786,8,3.0,4.0,5.0,$403.00,3,90,3,5,90,90,3.1,90.0,,t,3,22,52,52,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17006,1293066901612093970,20241200000000.0,169795871,2018-01-24,f,62.0,217.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87920269,151.18455688167506,5,1.5,2.0,4.0,$268.00,2,365,1,7,365,365,2.2,365.0,,t,30,60,90,91,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,35,33,2,0,1.0
17007,1293070580186511340,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8840064,151.2086876,1,1.0,1.0,1.0,$106.00,2,365,1,3,365,365,2.9,365.0,,t,18,48,78,353,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17010,1293097361693522808,20241200000000.0,662901842,2024-11-18,f,1.0,1.0,"['email', 'phone']",f,t,Waverley,,-33.8868235,151.2715673,4,1.0,2.0,2.0,$278.00,2,365,2,5,365,365,2.4,365.0,,t,12,41,62,194,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.0
17017,1291636322250141450,20241200000000.0,319126925,2019-12-20,f,1.0,1.0,"['email', 'phone']",t,t,Campbelltown,,-34.02427437,150.8109361565118,10,2.0,4.0,5.0,$250.00,3,365,1,3,365,365,3.0,365.0,,t,13,28,53,281,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.0
17018,1291659408093855314,20241200000000.0,435253217,2021-08-12,f,1.0,1.0,['phone'],t,t,Waverley,,-33.89281802,151.27073899922252,4,1.0,2.0,3.0,$327.00,3,365,1,3,365,365,3.0,365.0,,t,15,45,75,252,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17020,1293115535174899182,20241200000000.0,598117840,2024-08-25,f,1.0,1.0,['phone'],t,t,Sydney,,-33.89634234,151.22818933400816,2,1.0,1.0,1.0,$189.00,3,60,2,3,60,60,2.8,60.0,,t,21,29,34,50,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17023,1293133900041616211,20241200000000.0,533568826,2023-08-23,f,6.0,9.0,"['email', 'phone']",t,t,The Hills Shire,,-33.79062141,151.00031128514738,7,2.0,3.0,4.0,$298.00,2,365,2,2,365,365,2.0,365.0,,t,7,37,67,157,08/12/24,0,0,0,,,,,,,,t,6,6,0,0,
17024,1293143570315220289,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7740254,151.1639203,2,2.0,1.0,1.0,$72.00,4,365,1,3,365,365,2.9,365.0,,t,16,46,76,351,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17032,1293871072649834476,20241200000000.0,255913468,2019-04-15,f,6.0,7.0,"['email', 'phone']",t,t,The Hills Shire,,-33.72941005,150.9723709153656,8,3.0,4.0,4.0,$312.00,2,365,2,2,365,365,2.0,365.0,,t,12,25,25,25,08/12/24,0,0,0,,,,,,,,t,6,6,0,0,
17033,1293878504397906016,20241200000000.0,662502159,2024-11-16,f,2.0,2.0,['phone'],t,t,Willoughby,,-33.7954734,151.1766706,6,1.0,3.0,3.0,$813.00,3,365,3,3,365,365,3.0,365.0,,t,25,49,79,321,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
17034,1293883471440290220,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7740254,151.1639203,2,2.0,1.0,1.0,$71.00,4,365,1,3,365,365,2.9,365.0,,t,21,21,21,21,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17038,1293930401895620465,20241200000000.0,124535903,2017-06-04,f,13.0,19.0,"['email', 'phone']",t,t,Bankstown,,-33.9538941,151.03353656579452,2,1.0,1.0,1.0,$98.00,2,30,2,2,1125,1125,2.0,1125.0,,t,12,37,67,299,08/12/24,0,0,0,,,,,,,,t,12,12,0,0,
17041,1293969882673317850,20241200000000.0,255913468,2019-04-15,f,6.0,7.0,"['email', 'phone']",t,t,Sydney,,-33.88361806,151.18491241732258,7,5.0,5.0,5.0,$240.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,210,08/12/24,0,0,0,,,,,,,,t,6,6,0,0,
17044,1293238709342919940,20241200000000.0,5215877,2013-02-24,,78.0,84.0,"['email', 'phone']",t,t,Sydney,,-33.88295151,151.21973355987828,8,2.0,3.0,4.0,$267.00,2,365,1,2,365,365,2.0,365.0,,t,10,29,38,302,08/12/24,0,0,0,,,,,,,,t,64,64,0,0,
17046,1293250995540883318,20241200000000.0,350900052,2020-06-20,f,1.0,1.0,"['email', 'phone']",f,t,Pittwater,,-33.65845114,151.31576917378914,2,1.0,1.0,2.0,$203.00,1,180,1,1,1125,1125,1.0,1125.0,,t,15,39,68,92,08/12/24,2,2,2,4.5,3.5,5.0,4.0,4.5,5.0,4.5,t,1,1,0,0,2.0
17049,1293309796957949087,20241200000000.0,576069565,2024-06-05,t,19.0,21.0,['phone'],t,t,City Of Kogarah,,-33.9672231,151.1013171,4,2.0,2.0,2.0,$288.00,2,365,2,2,365,365,2.0,365.0,,t,23,53,83,83,08/12/24,0,0,0,,,,,,,,t,18,18,0,0,
17059,1294086321854074986,20241200000000.0,568905152,2024-03-25,f,1.0,1.0,['phone'],t,t,Ashfield,,-33.88670827,151.12706053479707,5,1.0,2.0,4.0,$229.00,2,1125,1,2,1125,1125,1.7,1125.0,,t,13,22,50,325,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17064,1293520379616251807,20241200000000.0,510052112,2023-04-14,f,59.0,65.0,"['email', 'phone']",t,t,Sydney,,-33.88579211,151.1783854257284,4,2.0,2.0,2.0,$116.00,1,365,1,1,365,365,1.0,365.0,,t,26,56,86,361,08/12/24,0,0,0,,,,,,,,t,53,53,0,0,
17068,1293660620914480026,20241200000000.0,592199499,2024-07-25,f,8.0,11.0,"['email', 'phone']",t,t,Botany Bay,,-33.924921,151.18710371443547,8,2.0,3.0,4.0,$260.00,2,365,2,3,365,365,2.1,365.0,,t,30,56,56,56,08/12/24,1,1,1,4.0,4.0,4.0,3.0,5.0,5.0,5.0,t,8,8,0,0,1.0
17070,1293725161706929793,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7740254,151.1639203,2,2.0,1.0,1.0,$72.00,4,365,1,3,365,365,2.9,365.0,,t,11,41,71,346,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17073,1294471119642253361,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7740254,151.1639203,1,2.0,1.0,1.0,$58.00,1,365,1,3,365,365,2.9,365.0,,t,19,49,49,49,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17074,1293734838767166574,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.85059269,151.28077248899558,10,5.0,5.0,5.0,"$3,294.00",1,1125,1,7,7,1125,6.8,886.3,,t,5,24,24,24,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
17077,1293759516249091902,20241200000000.0,429323628,2021-10-27,f,1.0,1.0,['phone'],t,t,Ku-Ring-Gai,,-33.77743,151.16789,2,2.0,1.0,1.0,$158.00,2,100,2,2,1125,1125,2.0,1125.0,,t,0,1,31,121,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17078,1293760791473698738,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7740254,151.1639203,2,2.0,1.0,1.0,$72.00,4,365,1,3,365,365,2.9,365.0,,t,4,34,64,339,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17079,1293783488193417267,20241200000000.0,41218614,2015-12-08,f,1.0,2.0,['phone'],f,t,Woollahra,,-33.87664405,151.23997009122002,3,1.5,1.0,1.0,$360.00,3,365,3,3,365,365,3.0,365.0,,t,10,13,13,56,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17082,1293799417674992574,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7740254,151.1639203,2,2.0,1.0,1.0,$57.00,4,365,1,3,365,365,2.9,365.0,,t,21,21,21,21,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17084,1294490035072799747,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7445288,151.1321046,2,2.0,1.0,1.0,$58.00,2,365,1,3,365,365,2.9,365.0,,t,16,46,69,69,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17088,1293837029769487206,20241200000000.0,662502159,2024-11-16,f,2.0,2.0,['phone'],t,t,Willoughby,,-33.7954734,151.1766706,6,2.0,3.0,4.0,$229.00,2,365,2,2,365,365,2.0,365.0,,t,22,52,82,168,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,1.0
17089,1296452596725514380,20241200000000.0,661730258,2024-11-11,f,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.91522,151.20383,5,2.0,2.0,2.0,$204.00,2,365,2,2,365,365,2.0,365.0,,t,11,32,39,131,08/12/24,6,6,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,3,0,0,6.0
17092,1296608750628453425,20241200000000.0,293082525,2019-08-09,f,3.0,3.0,"['email', 'phone']",t,t,Manly,,-33.796396,151.286375,4,1.0,1.0,2.0,$220.00,7,7,7,7,7,7,7.0,7.0,,t,0,0,0,7,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17096,1294514385618646594,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7445288,151.1321046,1,2.0,1.0,1.0,$46.00,2,365,1,3,365,365,2.9,365.0,,t,19,49,72,72,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17103,1296787671453621989,20241200000000.0,663694040,2024-11-24,f,1.0,1.0,"['email', 'phone']",t,t,City Of Kogarah,,-33.9672922,151.1012184,5,2.0,2.0,3.0,$227.00,3,365,3,3,365,365,3.0,365.0,,t,29,59,89,89,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17105,1296804774494336678,20241200000000.0,3881571,2012-10-15,t,18.0,22.0,"['email', 'phone']",t,t,Sydney,,-33.8974345,151.1977797,6,1.5,2.0,3.0,$183.00,1,365,1,3,365,365,1.9,365.0,,t,12,42,72,178,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,14,14,0,0,1.0
17107,1294525295769232579,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7445288,151.1321046,2,2.0,1.0,1.0,$46.00,2,365,1,3,365,365,2.9,365.0,,t,19,49,72,72,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17111,1296818798958998063,20241200000000.0,655559007,2024-05-10,f,5.0,5.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.01417134,151.1255286487624,9,2.0,4.0,4.0,$700.00,28,365,28,28,365,365,28.0,365.0,,t,2,32,62,100,08/12/24,0,0,0,,,,,,,,t,5,5,0,0,
17113,1296821279809903104,20241200000000.0,72273069,2016-05-16,f,2.0,2.0,"['email', 'phone']",t,t,Penrith,,-33.76656494,150.7069297,4,1.0,1.0,2.0,$219.00,2,7,2,2,7,7,2.0,7.0,,t,19,49,79,79,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
17114,1296824018103076914,20241200000000.0,662779530,2024-11-18,f,3.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.87499177,151.2070620723981,5,2.0,2.0,3.0,$289.00,1,365,1,1,365,365,1.0,365.0,,t,7,16,18,18,08/12/24,0,0,0,,,,,,,,t,3,3,0,0,
17115,1296831611021720873,20241200000000.0,13203098,2014-03-16,f,1.0,1.0,"['email', 'phone']",t,t,Botany Bay,,-33.95633798,151.2260465634155,5,1.0,3.0,3.0,$411.00,3,14,3,6,1125,1125,3.1,1125.0,,t,14,41,68,68,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17116,1296890987723380436,20241200000000.0,505916696,2023-03-18,f,10.0,13.0,"['email', 'phone']",t,t,Ryde,,-33.81979,151.09654,4,1.0,1.0,2.0,$170.00,5,20,5,5,1125,1125,5.0,1125.0,,t,9,29,42,42,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
17120,1296922107798723350,20241200000000.0,572768805,2024-04-17,t,10.0,11.0,"['email', 'phone']",t,t,Burwood,,-33.871075,151.1046253,4,2.0,2.0,2.0,$195.00,4,730,4,4,1125,1125,4.0,1125.0,,t,22,43,64,323,08/12/24,0,0,0,,,,,,,,t,10,10,0,0,
17121,1294587213083927456,20241200000000.0,6746746,2013-05-06,f,28.0,35.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8914457,151.25117364128533,4,2.0,2.0,2.0,$350.00,10,365,7,10,365,365,10.0,365.0,,t,4,17,17,17,08/12/24,0,0,0,,,,,,,,t,24,24,0,0,
17123,1294599080287934128,20241200000000.0,192002147,2018-05-28,f,25.0,66.0,"['email', 'phone']",t,t,Hurstville,,-33.98549433,151.06890231507097,9,3.0,5.0,6.0,$654.00,2,1125,2,6,3,1125,3.1,170.1,,t,11,32,54,265,08/12/24,0,0,0,,,,,,,,t,21,21,0,0,
17125,1294627236086353142,20241200000000.0,548634954,2023-11-29,f,31.0,48.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7646144,151.1604152,2,1.0,1.0,1.0,$61.00,2,365,1,3,365,365,2.9,365.0,,t,12,31,31,306,08/12/24,1,1,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,t,30,0,30,0,1.0
17130,1296976783258079799,20241200000000.0,663721476,2024-11-24,f,1.0,1.0,['phone'],f,t,Strathfield,,-33.87262388,151.09398593866302,10,2.5,3.0,6.0,$611.00,3,365,3,3,365,365,3.0,365.0,,t,24,53,83,358,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17135,1297006692281318965,20241200000000.0,139218958,2017-08-07,,89.0,216.0,"['email', 'phone']",t,t,Rockdale,,-33.9320712,151.1514875,7,2.0,3.0,3.0,$292.00,1,365,1,7,365,365,4.6,365.0,,t,23,53,83,83,08/12/24,0,0,0,,,,,,,,t,69,51,18,0,
17136,1297029744227591539,20241200000000.0,139218958,2017-08-07,,89.0,216.0,"['email', 'phone']",t,t,Burwood,,-33.88003383,151.1004302056314,2,,1.0,1.0,$71.00,1,365,1,7,365,365,1.6,365.0,,t,30,60,90,90,08/12/24,0,0,0,,,,,,,,t,69,51,18,0,
17141,1294752697211331078,20241200000000.0,9932602,2013-11-11,f,1.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.8914109,151.2632943,4,2.0,2.0,3.0,$480.00,7,28,4,7,28,28,6.7,28.0,,t,20,50,80,81,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
17145,1297294194285802762,20241200000000.0,101139031,2016-10-24,f,75.0,330.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8892032,151.2796082,4,1.0,2.0,2.0,$414.00,2,45,1,4,45,45,2.1,45.0,,t,13,35,65,156,08/12/24,0,0,0,,,,,,,,t,66,66,0,0,
17146,1297294556992537434,20241200000000.0,101139031,2016-10-24,f,75.0,330.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.8733695,151.2482251,2,1.0,1.0,1.0,$251.00,2,45,2,4,45,45,2.1,45.0,,t,16,41,58,148,08/12/24,0,0,0,,,,,,,,t,66,66,0,0,
17147,1297312739894823135,20241200000000.0,139218958,2017-08-07,,89.0,216.0,"['email', 'phone']",t,t,Strathfield,,-33.86309398,151.0810688864297,2,1.0,1.0,1.0,$85.00,1,365,1,3,365,365,2.4,365.0,,t,17,47,77,131,08/12/24,0,0,0,,,,,,,,t,69,51,18,0,
17148,1297360208365118416,20241200000000.0,548634954,2023-11-29,f,31.0,48.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7646144,151.1604152,2,1.0,1.0,1.0,$61.00,2,365,1,3,365,365,2.9,365.0,,t,23,42,64,339,08/12/24,0,0,0,,,,,,,,t,30,0,30,0,
17150,1297395720905053962,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Botany Bay,,-33.9306042,151.1875927,2,2.0,1.0,1.0,$85.00,4,365,1,3,365,365,2.9,365.0,,t,5,31,61,330,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17153,1294765767865298018,20241200000000.0,96022774,2016-09-20,t,6.0,19.0,"['email', 'phone']",t,t,Campbelltown,,-33.9772073,150.86024175839637,2,1.0,1.0,1.0,$106.00,1,365,1,1,1125,1125,1.0,1125.0,,t,28,58,88,363,08/12/24,0,0,0,,,,,,,,t,6,1,5,0,
17154,1294766169812441287,20241200000000.0,304439411,2019-10-25,f,13.0,16.0,"['email', 'phone']",t,t,Sydney,,-33.87021979,151.19506574877286,2,1.0,1.0,1.0,$206.00,1,365,1,2,365,365,2.0,365.0,,t,14,44,56,56,08/12/24,0,0,0,,,,,,,,t,5,5,0,0,
17156,1297410326965521829,20241200000000.0,185126628,2018-04-19,f,82.0,104.0,"['email', 'phone']",t,t,Sydney,,-33.9102676,151.2079582,4,2.0,2.0,3.0,$357.00,2,365,2,2,365,365,2.0,365.0,,t,12,42,72,72,08/12/24,0,0,0,,,,,,,,t,76,76,0,0,
17157,1297418970815272134,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Botany Bay,,-33.9306042,151.1875927,2,2.0,1.0,1.0,$85.00,4,365,1,3,365,365,2.9,365.0,,t,23,53,83,358,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17158,1297432704984796906,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Botany Bay,,-33.9306042,151.1875927,1,1.0,1.0,1.0,$62.00,4,365,1,3,365,365,2.9,365.0,,t,16,27,57,332,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17159,1297433983744197993,20241200000000.0,5215877,2013-02-24,,78.0,84.0,"['email', 'phone']",t,t,Sydney,,-33.87477575,151.20398636804572,7,2.0,3.0,5.0,$417.00,2,365,1,2,365,365,2.0,365.0,,t,4,20,41,297,08/12/24,0,0,0,,,,,,,,t,64,64,0,0,
17160,1297441549880967814,20241200000000.0,169795871,2018-01-24,f,62.0,217.0,"['email', 'phone', 'work_email']",t,t,Auburn,,-33.84805835,151.07545363192895,6,2.0,3.0,3.0,$379.00,3,365,1,21,365,365,6.8,365.0,,t,21,51,79,80,08/12/24,0,0,0,,,,,,,,t,35,33,2,0,
17161,1297443654993666440,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Botany Bay,,-33.9306042,151.1875927,1,1.0,1.0,1.0,$62.00,4,365,1,3,365,365,2.9,365.0,,t,19,49,79,354,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17162,1297454640988490162,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Botany Bay,,-33.9306042,151.1875927,2,1.0,1.0,1.0,$68.00,4,365,1,3,365,365,2.9,365.0,,t,19,45,75,350,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17163,1294794553210418774,20241200000000.0,96022774,2016-09-20,t,6.0,19.0,"['email', 'phone']",t,t,Campbelltown,,-33.9770137,150.8620716424932,10,3.0,6.0,5.0,$579.00,1,365,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,08/12/24,0,0,0,,,,,,,,t,6,1,5,0,
17166,1295180208138667870,20241200000000.0,513677465,2023-07-05,f,22.0,24.0,['phone'],t,t,Sydney,,-33.875775,151.19748541675912,4,1.5,2.0,2.0,$273.00,4,365,2,4,365,365,4.0,365.0,,t,2,32,39,52,08/12/24,0,0,0,,,,,,,,t,15,15,0,0,
17167,1295187847547101774,20241200000000.0,513677465,2023-07-05,f,22.0,24.0,['phone'],t,t,Sydney,,-33.91029962,151.2127595332081,2,1.0,1.0,1.0,$189.00,4,365,4,4,365,365,4.0,365.0,,t,12,29,29,42,08/12/24,0,0,0,,,,,,,,t,15,15,0,0,
17169,1295225756395238197,20241200000000.0,436851400,2021-12-21,f,4.0,4.0,"['email', 'phone']",t,t,Waverley,,-33.88808592,151.2657373641574,7,3.0,3.0,4.0,$950.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,19,22,52,327,08/12/24,0,0,0,,,,,,,,t,4,1,3,0,
17175,1297467179850759788,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Botany Bay,,-33.9306042,151.1875927,2,1.0,1.0,1.0,$68.00,4,365,1,3,365,365,2.9,365.0,,t,19,44,74,349,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
17178,1297506896984587305,20241200000000.0,185126628,2018-04-19,f,82.0,104.0,"['email', 'phone']",t,t,Parramatta,,-33.8185502,151.0102922,4,2.0,2.0,2.0,$291.00,2,365,2,2,365,365,2.0,365.0,,t,30,58,88,88,08/12/24,0,0,0,,,,,,,,t,76,76,0,0,
17182,1297553749085748849,20241200000000.0,652869251,2024-09-18,f,3.0,4.0,['phone'],t,t,Canada Bay,,-33.8492407,151.1428002,8,2.5,4.0,4.0,$626.00,2,45,2,5,45,45,4.0,45.0,,t,19,46,76,76,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
17183,1297554194712073007,20241200000000.0,652869251,2024-09-18,f,3.0,4.0,['phone'],t,t,North Sydney,,-33.843042,151.2057997,2,1.0,1.0,1.0,$255.00,2,45,2,5,45,45,4.0,45.0,,t,22,52,82,83,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
17191,1297609813931730604,20241200000000.0,554563196,2024-04-01,,4.0,6.0,"['email', 'phone']",t,t,Sydney,,-33.87225669,151.1931264438754,8,1.0,3.0,4.0,$299.00,1,365,1,2,365,365,2.0,365.0,,t,8,22,52,106,08/12/24,0,0,0,,,,,,,,t,2,2,0,0,
17192,1297639998845664896,20241200000000.0,651950293,2024-09-14,,52.0,53.0,"['email', 'phone']",t,t,Botany Bay,,-33.92148307,151.18591209298916,4,2.0,2.0,2.0,$249.00,2,365,2,3,365,365,2.1,365.0,,t,19,45,45,45,08/12/24,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,10,10,0,0,1.0
17197,1297651984600588717,20241200000000.0,651950293,2024-09-14,,52.0,53.0,"['email', 'phone']",t,t,Botany Bay,,-33.92116018,151.18717838579033,8,2.0,3.0,4.0,$290.00,2,365,2,3,365,365,2.1,365.0,,t,30,56,56,56,08/12/24,0,0,0,,,,,,,,t,10,10,0,0,
17200,1295445423682134642,20241200000000.0,548181087,2023-11-26,t,24.0,24.0,['phone'],t,t,Sydney,,-33.8787662,151.2106879,5,2.0,2.0,2.0,$424.00,1,365,1,3,365,365,3.0,365.0,,t,20,50,80,355,08/12/24,0,0,0,,,,,,,,t,24,24,0,0,
